ZAVSIFMAT,ZAVMATNAZ,ZAVSIF,ZAVNAZ,KAT_MAT,KATEGORIJA,REGIJA,OBCINA,DAT_OD,DAT_DO,VNOS,OBD_SIF,OBDOBJE,STEV_UCENCEV,DOG_SIF,DOGODEK,VZROK_SIF,VZROK
483,Osnovna šola Ivana Groharja,483,Osnovna šola Ivana Groharja,2010,2010,Gorenjska,Škofja Loka,09.10.2020,18.10.2020,12.10.2020,1009,6. razred,26,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
483,Osnovna šola Ivana Groharja,483,Osnovna šola Ivana Groharja,2010,2010,Gorenjska,Škofja Loka,24.10.2020,29.10.2020,29.10.2020,1005,2. razred,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
483,Osnovna šola Ivana Groharja,483,Osnovna šola Ivana Groharja,2010,2010,Gorenjska,Škofja Loka,30.09.2020,09.10.2020,02.10.2020,1005,2. razred,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
484,Osnovna šola Škofja Loka - Mesto,484,Osnovna šola Škofja Loka - Mesto,2010,2010,Gorenjska,Škofja Loka,08.10.2020,14.10.2020,09.10.2020,1005,2. razred,24,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
484,Osnovna šola Škofja Loka - Mesto,484,Osnovna šola Škofja Loka - Mesto,2010,2010,Gorenjska,Škofja Loka,12.10.2020,18.10.2020,12.10.2020,1011,8. razred,23,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
485,Osnovna šola Cvetka Golarja Škofja Loka,485,Osnovna šola Cvetka Golarja Škofja Loka,2010,2010,Gorenjska,Škofja Loka,12.10.2020,16.10.2020,12.10.2020,1004,1. razred,27,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
485,Osnovna šola Cvetka Golarja Škofja Loka,485,Osnovna šola Cvetka Golarja Škofja Loka,2010,2010,Gorenjska,Škofja Loka,12.10.2020,16.10.2020,12.10.2020,1006,3. razred,27,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
485,Osnovna šola Cvetka Golarja Škofja Loka,485,Osnovna šola Cvetka Golarja Škofja Loka,2010,2010,Gorenjska,Škofja Loka,19.10.2020,20.10.2020,19.10.2020,1007,4. razred,25,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
485,Osnovna šola Cvetka Golarja Škofja Loka,485,Osnovna šola Cvetka Golarja Škofja Loka,2010,2010,Gorenjska,Škofja Loka,21.10.2020,23.10.2020,21.10.2020,1007,4. razred,25,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,05.10.2020,14.10.2020,09.10.2020,1019,7. razred,7,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,05.10.2020,14.10.2020,09.10.2020,1021,9. razred,4,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,05.10.2020,14.10.2020,09.10.2020,1022,I. stopnja,1,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,05.10.2020,14.10.2020,09.10.2020,1027,VI. stopnja,6,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,13.10.2020,23.10.2020,20.10.2020,1023,II. stopnja,6,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3022,Okužba s Covid-19 pri drugem strokovnem delavcu
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,13.10.2020,23.10.2020,20.10.2020,1024,III. stopnja,5,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3022,Okužba s Covid-19 pri drugem strokovnem delavcu
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,13.10.2020,23.10.2020,20.10.2020,1025,IV. stopnja,7,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3022,Okužba s Covid-19 pri drugem strokovnem delavcu
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,13.10.2020,23.10.2020,20.10.2020,1026,V. stopnja,7,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3024,Okužba s Covid-19 pri učencu ali več učencih oddelka
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,13.10.2020,23.10.2020,20.10.2020,1027,VI. stopnja,6,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3022,Okužba s Covid-19 pri drugem strokovnem delavcu
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,15.01.2021,25.01.2021,15.01.2021,1013,1. razred,2,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3017,Sum na okužbo s Covid-19 pri učitelju
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,15.01.2021,25.01.2021,15.01.2021,1014,2. razred,2,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3017,Sum na okužbo s Covid-19 pri učitelju
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,15.01.2021,25.01.2021,15.01.2021,1015,3. razred,3,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3017,Sum na okužbo s Covid-19 pri učitelju
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,19.10.2020,29.10.2020,22.10.2020,1016,4. razred,5,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,20.01.2021,30.01.2021,20.01.2021,1016,4. razred,5,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
486,Osnovna šola Jela Janežiča,486,Osnovna šola Jela Janežiča,2020,2020,Gorenjska,Škofja Loka,22.01.2021,01.02.2021,25.01.2021,1020,8. razred,6,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
488,Osnovna šola Ivana Tavčarja Gorenja vas,3672,"Osnovna šola Ivana Tavčarja Gorenja vas, Vrtec Zala",2010,1010,Gorenjska,Gorenja vas-Poljane,09.10.2020,18.10.2020,14.10.2020,1003,Komb. 1. in 2. star. obd.,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
490,Osnovna šola Železniki,1167,"Osnovna šola Železniki, Vrtec Železniki",2010,1010,Gorenjska,Železniki,05.01.2021,15.01.2021,05.01.2021,1002,2. star. obd.,6,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3014,Okužba s Covid-19 pri drugem strokovnem delavcu
490,Osnovna šola Železniki,1167,"Osnovna šola Železniki, Vrtec Železniki",2010,1010,Gorenjska,Železniki,12.10.2020,18.10.2020,12.10.2020,1002,2. star. obd.,22,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
490,Osnovna šola Železniki,1167,"Osnovna šola Železniki, Vrtec Železniki",2010,1010,Gorenjska,Železniki,27.01.2021,05.02.2021,29.01.2021,1002,2. star. obd.,18,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
490,Osnovna šola Železniki,835,"Osnovna šola Železniki, Podružnica Selca",2010,2010,Gorenjska,Železniki,12.10.2020,02.11.2020,19.10.2020,1004,1. razred,18,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3014,Okužba s Covid-19 pri drugem strokovnem delavcu
490,Osnovna šola Železniki,835,"Osnovna šola Železniki, Podružnica Selca",2010,2010,Gorenjska,Železniki,19.10.2020,02.11.2020,19.10.2020,1007,4. razred,14,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3009,Sum na okužbo s Covid-19 pri učitelju
491,Osnovna šola Primoža Trubarja Laško,9873,Osnovna šola Primoža Trubarja Laško Podružnica Debro,2010,2010,Savinjska,Laško,19.10.2020,29.10.2020,21.10.2020,1008,5. razred,21,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
494,Osnovna šola Gustava Šiliha Maribor,23735,"Osnovna šola Gustava Šiliha Maribor, enota vrtca Sovice",2020,1010,Podravska,Maribor,25.01.2021,04.02.2021,25.01.2021,1003,Komb. 1. in 2. star. obd.,6,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3022,Okužba s Covid-19 pri drugem strokovnem delavcu
494,Osnovna šola Gustava Šiliha Maribor,23735,"Osnovna šola Gustava Šiliha Maribor, enota vrtca Sovice",2020,1010,Podravska,Maribor,25.01.2021,04.02.2021,25.01.2021,1003,Komb. 1. in 2. star. obd.,5,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3022,Okužba s Covid-19 pri drugem strokovnem delavcu
494,Osnovna šola Gustava Šiliha Maribor,23735,"Osnovna šola Gustava Šiliha Maribor, enota vrtca Sovice",2020,1010,Podravska,Maribor,26.01.2021,05.02.2021,25.01.2021,1003,Komb. 1. in 2. star. obd.,5,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3017,Sum na okužbo s Covid-19 pri učitelju
494,Osnovna šola Gustava Šiliha Maribor,494,Osnovna šola Gustava Šiliha Maribor,2020,2020,Podravska,Maribor,23.01.2021,02.02.2021,23.01.2021,1021,9. razred,7,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3020,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
497,JVIZ I. Osnovna šola Rogaška Slatina,497,JVIZ I. Osnovna šola Rogaška Slatina,2010,2010,Savinjska,Rogaška Slatina,09.10.2020,18.10.2020,13.10.2020,1005,2. razred,16,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
498,VIZ II. OŠ Rogaška Slatina,498,VIZ II. OŠ Rogaška Slatina,2010,2010,Savinjska,Rogaška Slatina,16.10.2020,26.10.2020,16.10.2020,1005,2. razred,24,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
499,JVIZ III. Osnovna šola Rogaška Slatina,499,JVIZ III. Osnovna šola Rogaška Slatina,2020,2020,Savinjska,Rogaška Slatina,11.01.2021,21.01.2021,11.01.2021,1015,3. razred,1,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
499,JVIZ III. Osnovna šola Rogaška Slatina,499,JVIZ III. Osnovna šola Rogaška Slatina,2020,2020,Savinjska,Rogaška Slatina,11.01.2021,21.01.2021,11.01.2021,1016,4. razred,2,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
499,JVIZ III. Osnovna šola Rogaška Slatina,499,JVIZ III. Osnovna šola Rogaška Slatina,2020,2020,Savinjska,Rogaška Slatina,11.01.2021,21.01.2021,11.01.2021,1018,6. razred,2,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
499,JVIZ III. Osnovna šola Rogaška Slatina,499,JVIZ III. Osnovna šola Rogaška Slatina,2020,2020,Savinjska,Rogaška Slatina,11.01.2021,21.01.2021,11.01.2021,1023,II. stopnja,2,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
499,JVIZ III. Osnovna šola Rogaška Slatina,499,JVIZ III. Osnovna šola Rogaška Slatina,2020,2020,Savinjska,Rogaška Slatina,11.01.2021,21.01.2021,11.01.2021,1024,III. stopnja,3,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
499,JVIZ III. Osnovna šola Rogaška Slatina,499,JVIZ III. Osnovna šola Rogaška Slatina,2020,2020,Savinjska,Rogaška Slatina,18.01.2021,28.01.2021,20.01.2021,1014,2. razred,4,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
499,JVIZ III. Osnovna šola Rogaška Slatina,499,JVIZ III. Osnovna šola Rogaška Slatina,2020,2020,Savinjska,Rogaška Slatina,18.01.2021,28.01.2021,20.01.2021,1018,6. razred,5,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
499,JVIZ III. Osnovna šola Rogaška Slatina,499,JVIZ III. Osnovna šola Rogaška Slatina,2020,2020,Savinjska,Rogaška Slatina,18.01.2021,28.01.2021,20.01.2021,1019,7. razred,3,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
49,Gimnazija Jurija Vege Idrija,49,Gimnazija Jurija Vege Idrija,3010,3010,Goriška,Idrija,15.10.2020,16.10.2020,15.10.2020,1030,3. letnik,25,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
4,Gimnazija Celje - Center,4,Gimnazija Celje - Center,3010,3010,Savinjska,Celje,12.10.2020,18.10.2020,15.10.2020,1028,1. letnik,30,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
4,Gimnazija Celje - Center,4,Gimnazija Celje - Center,3010,3010,Savinjska,Celje,12.10.2020,18.10.2020,15.10.2020,1030,3. letnik,31,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
500,VIZ Osnovna šola Rogatec,1248,"VIZ Osnovna šola Rogatec, Enota Vrtec Rogatec",2010,1010,Savinjska,Rogatec,09.12.2020,19.12.2020,09.12.2020,1001,1. star. obd.,5,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3011,Sum na okužbo s Covid-19 pri drugem delavcu
500,VIZ Osnovna šola Rogatec,500,VIZ Osnovna šola Rogatec,2010,2010,Savinjska,Rogatec,03.10.2020,12.10.2020,06.10.2020,1006,3. razred,17,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3009,Sum na okužbo s Covid-19 pri učitelju
500,VIZ Osnovna šola Rogatec,500,VIZ Osnovna šola Rogatec,2010,2010,Savinjska,Rogatec,05.10.2020,14.10.2020,07.10.2020,1007,4. razred,15,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
500,VIZ Osnovna šola Rogatec,500,VIZ Osnovna šola Rogatec,2010,2010,Savinjska,Rogatec,06.10.2020,13.10.2020,06.10.2020,1007,4. razred,15,2003,"Pouk poteka na prilagojen / spremenjen način (manjše skupine, zaščitne maske, dodatna razkuževanja ...)",3009,Sum na okužbo s Covid-19 pri učitelju
500,VIZ Osnovna šola Rogatec,500,VIZ Osnovna šola Rogatec,2010,2010,Savinjska,Rogatec,09.10.2020,18.10.2020,13.10.2020,1004,1. razred,14,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
500,VIZ Osnovna šola Rogatec,500,VIZ Osnovna šola Rogatec,2010,2010,Savinjska,Rogatec,09.10.2020,18.10.2020,13.10.2020,1005,2. razred,18,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
500,VIZ Osnovna šola Rogatec,784,VIZ Osnovna šola Rogatec Podružnična šola Donačka gora,2010,2010,Savinjska,Rogatec,03.10.2020,12.10.2020,06.10.2020,1006,3. razred,9,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
500,VIZ Osnovna šola Rogatec,784,VIZ Osnovna šola Rogatec Podružnična šola Donačka gora,2010,2010,Savinjska,Rogatec,06.10.2020,07.10.2020,08.10.2020,1004,1. razred,9,2003,"Pouk poteka na prilagojen / spremenjen način (manjše skupine, zaščitne maske, dodatna razkuževanja ...)",3009,Sum na okužbo s Covid-19 pri učitelju
500,VIZ Osnovna šola Rogatec,784,VIZ Osnovna šola Rogatec Podružnična šola Donačka gora,2010,2010,Savinjska,Rogatec,06.10.2020,07.10.2020,08.10.2020,1005,2. razred,10,2003,"Pouk poteka na prilagojen / spremenjen način (manjše skupine, zaščitne maske, dodatna razkuževanja ...)",3009,Sum na okužbo s Covid-19 pri učitelju
500,VIZ Osnovna šola Rogatec,784,VIZ Osnovna šola Rogatec Podružnična šola Donačka gora,2010,2010,Savinjska,Rogatec,08.10.2020,17.10.2020,13.10.2020,1004,1. razred,9,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
500,VIZ Osnovna šola Rogatec,784,VIZ Osnovna šola Rogatec Podružnična šola Donačka gora,2010,2010,Savinjska,Rogatec,08.10.2020,17.10.2020,13.10.2020,1005,2. razred,8,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
505,Osnovna šola Dušana Muniha Most na Soči,505,Osnovna šola Dušana Muniha Most na Soči,2010,2010,Goriška,Tolmin,22.10.2020,23.10.2020,22.10.2020,1008,5. razred,20,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
505,Osnovna šola Dušana Muniha Most na Soči,505,Osnovna šola Dušana Muniha Most na Soči,2010,2010,Goriška,Tolmin,28.09.2020,04.10.2020,28.09.2020,1009,6. razred,18,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
505,Osnovna šola Dušana Muniha Most na Soči,505,Osnovna šola Dušana Muniha Most na Soči,2010,2010,Goriška,Tolmin,30.09.2020,04.10.2020,02.10.2020,1011,8. razred,21,2003,"Pouk poteka na prilagojen / spremenjen način (manjše skupine, zaščitne maske, dodatna razkuževanja ...)",3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
505,Osnovna šola Dušana Muniha Most na Soči,505,Osnovna šola Dušana Muniha Most na Soči,2010,2010,Goriška,Tolmin,30.09.2020,04.10.2020,02.10.2020,1011,8. razred,24,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
505,Osnovna šola Dušana Muniha Most na Soči,505,Osnovna šola Dušana Muniha Most na Soči,2010,2010,Goriška,Tolmin,30.09.2020,09.10.2020,06.10.2020,1012,9. razred,24,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
505,Osnovna šola Dušana Muniha Most na Soči,846,"Osnovna šola Dušana Muniha Most na Soči, Podružnična šola Podmelec",2010,2010,Goriška,Tolmin,30.09.2020,09.10.2020,06.10.2020,1006,3. razred,18,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
509,Osnovna šola Simona Gregorčiča Kobarid,1186,VVE pri OŠ Simona Gregorčiča Kobarid,2010,1010,Goriška,Kobarid,06.11.2020,14.11.2020,06.11.2020,1003,Komb. 1. in 2. star. obd.,8,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
50,Srednja upravno administrativna šola Ljubljana,50,Srednja upravno administrativna šola Ljubljana,3010,3010,Osrednjeslovenska,Ljubljana,13.09.2020,23.09.2020,17.09.2020,1029,2. letnik,32,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3030,Okužba s Covid-19 pri drugem strokovnem delavcu
510,Osnovna šola Bovec,510,Osnovna šola Bovec,2010,2010,Goriška,Bovec,19.10.2020,25.10.2020,20.10.2020,1004,1. razred,20,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
512,Glasbena šola Trbovlje,512,Glasbena šola Trbovlje,2030,2030,Zasavska,Trbovlje,07.10.2020,09.10.2020,07.10.2020,1535,Plesna pripravnica,12,2016,Karantena za celoten oddelek - pouk poteka na daljavo,3041,Sum na okužbo s Covid-19 pri učitelju
512,Glasbena šola Trbovlje,512,Glasbena šola Trbovlje,2030,2030,Zasavska,Trbovlje,07.10.2020,09.10.2020,07.10.2020,1535,Plesna pripravnica,13,2016,Karantena za celoten oddelek - pouk poteka na daljavo,3041,Sum na okužbo s Covid-19 pri učitelju
512,Glasbena šola Trbovlje,512,Glasbena šola Trbovlje,2030,2030,Zasavska,Trbovlje,07.10.2020,09.10.2020,07.10.2020,1537,Sodobni ples,14,2016,Karantena za celoten oddelek - pouk poteka na daljavo,3041,Sum na okužbo s Covid-19 pri učitelju
512,Glasbena šola Trbovlje,512,Glasbena šola Trbovlje,2030,2030,Zasavska,Trbovlje,07.10.2020,09.10.2020,07.10.2020,1537,Sodobni ples,8,2016,Karantena za celoten oddelek - pouk poteka na daljavo,3041,Sum na okužbo s Covid-19 pri učitelju
512,Glasbena šola Trbovlje,512,Glasbena šola Trbovlje,2030,2030,Zasavska,Trbovlje,07.10.2020,09.10.2020,07.10.2020,1537,Sodobni ples,8,2016,Karantena za celoten oddelek - pouk poteka na daljavo,3041,Sum na okužbo s Covid-19 pri učitelju
513,Osnovna šola Trebnje,513,Osnovna šola Trebnje,2010,2010,Jugovzhodna Slovenija,Trebnje,12.10.2020,18.10.2020,12.10.2020,1007,4. razred,24,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
513,Osnovna šola Trebnje,513,Osnovna šola Trebnje,2010,2010,Jugovzhodna Slovenija,Trebnje,12.10.2020,18.10.2020,12.10.2020,1007,4. razred,25,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
513,Osnovna šola Trebnje,513,Osnovna šola Trebnje,2010,2010,Jugovzhodna Slovenija,Trebnje,20.10.2020,30.10.2020,21.10.2020,1004,1. razred,26,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
513,Osnovna šola Trebnje,850,"Osnovna šola Trebnje, Podružnična šola Dolenja Nemška vas",2010,2010,Jugovzhodna Slovenija,Trebnje,12.10.2020,18.10.2020,12.10.2020,1007,4. razred,15,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
513,Osnovna šola Trebnje,853,"Osnovna šola Trebnje, Podružnična šola Šentlovrenc",2010,2010,Jugovzhodna Slovenija,Trebnje,20.10.2020,30.10.2020,21.10.2020,1006,3. razred,9,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
513,Osnovna šola Trebnje,853,"Osnovna šola Trebnje, Podružnična šola Šentlovrenc",2010,2010,Jugovzhodna Slovenija,Trebnje,20.10.2020,30.10.2020,21.10.2020,1007,4. razred,8,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
513,Osnovna šola Trebnje,853,"Osnovna šola Trebnje, Podružnična šola Šentlovrenc",2010,2010,Jugovzhodna Slovenija,Trebnje,20.10.2020,30.10.2020,21.10.2020,1008,5. razred,12,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
513,Osnovna šola Trebnje,853,"Osnovna šola Trebnje, Podružnična šola Šentlovrenc",2010,2010,Jugovzhodna Slovenija,Trebnje,21.10.2020,31.10.2020,21.10.2020,1004,1. razred,10,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3014,Okužba s Covid-19 pri drugem strokovnem delavcu
513,Osnovna šola Trebnje,853,"Osnovna šola Trebnje, Podružnična šola Šentlovrenc",2010,2010,Jugovzhodna Slovenija,Trebnje,21.10.2020,31.10.2020,21.10.2020,1005,2. razred,7,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3014,Okužba s Covid-19 pri drugem strokovnem delavcu
516,Osnovna šola dr. Pavla Lunačka Šentrupert,1227,"Osnovna šola dr. Pavla Lunačka Šentrupert, Vrtec Čebelica",2010,1010,Jugovzhodna Slovenija,Šentrupert,08.12.2020,16.12.2020,11.12.2020,1003,Komb. 1. in 2. star. obd.,8,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3014,Okužba s Covid-19 pri drugem strokovnem delavcu
516,Osnovna šola dr. Pavla Lunačka Šentrupert,1227,"Osnovna šola dr. Pavla Lunačka Šentrupert, Vrtec Čebelica",2010,1010,Jugovzhodna Slovenija,Šentrupert,12.12.2020,20.12.2020,18.12.2020,1003,Komb. 1. in 2. star. obd.,8,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3014,Okužba s Covid-19 pri drugem strokovnem delavcu
524,Osnovna šola Livada Velenje,524,Osnovna šola Livada Velenje,2010,2010,Savinjska,Velenje,14.10.2020,18.10.2020,14.10.2020,1012,9. razred,27,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
524,Osnovna šola Livada Velenje,524,Osnovna šola Livada Velenje,2010,2010,Savinjska,Velenje,22.10.2020,23.10.2020,22.10.2020,1008,5. razred,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
528,Osnovna šola Mihe Pintarja - Toleda Velenje,528,Osnovna šola Mihe Pintarja - Toleda Velenje,2010,2010,Savinjska,Velenje,01.10.2020,12.10.2020,04.10.2020,1011,8. razred,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
528,Osnovna šola Mihe Pintarja - Toleda Velenje,528,Osnovna šola Mihe Pintarja - Toleda Velenje,2010,2010,Savinjska,Velenje,07.10.2020,09.10.2020,08.10.2020,1012,9. razred,22,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",2020,2020,Savinjska,Velenje,10.09.2020,20.09.2020,14.09.2020,1024,III. stopnja,6,2005,"Pouk poteka na prilagojen / spremenjen način (manjše skupine, zaščitne maske, dodatna razkuževanja ...)",3021,Okužba s Covid-19 pri učitelju
529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",2020,2020,Savinjska,Velenje,14.01.2021,19.01.2021,19.01.2021,1015,3. razred,5,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",529,"Center za vzgojo, izobraževanje in usposabljanje Velenje",2020,2020,Savinjska,Velenje,20.01.2021,29.01.2021,25.01.2021,1019,7. razred,8,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
