174687869	https://4d.rtvslo.si/arhiv/tv-informativni/174687869	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174687869/174687869_wide2.jpg	1:57:27	23. apr. 2020
174687705	https://4d.rtvslo.si/arhiv/tv-informativni/174687705	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/21/2020-04-21-101300-SLO3_part1_wide2.jpg	10:00	22. apr. 2020
174687538	https://4d.rtvslo.si/arhiv/tv-informativni/174687538	 Nagovor predsednika vlade Janeza Janše... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174687538/174687538_wide2.jpg	1:09:18	21. apr. 2020
174687239	https://4d.rtvslo.si/arhiv/tv-informativni/174687239	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/20/2020-04-20-113903-SLO3_wide2.jpg	34:57	21. apr. 2020
174686901	https://4d.rtvslo.si/arhiv/tv-informativni/174686901	 Novinarska konferenca vlade 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174686901/174686901_wide2.jpg	43:42	20. apr. 2020
174686698	https://4d.rtvslo.si/arhiv/tv-informativni/174686698	 Novinarska konferenca vlade 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/17/2020-04-17-115801-SLO3_part1_wide2.jpg	28:43	17. apr. 2020
174686451	https://4d.rtvslo.si/arhiv/tv-informativni/174686451	 Infektologinja Bojan Beović tiskovna ... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174686451/174686451_wide2.jpg	1:18:58	17. apr. 2020
174686326	https://4d.rtvslo.si/arhiv/tv-informativni/174686326	 Novinarska konferenca vlade, prenos 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/15/2020-04-15-080655-SLO3_wide2.jpg	19:50	16. apr. 2020
174686158	https://4d.rtvslo.si/arhiv/tv-informativni/174686158	 Novinarska konferenca vlade 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/15/2020-04-15-123447-SLO3_part1_wide2.jpg	1:21:04	15. apr. 2020
174685822	https://4d.rtvslo.si/arhiv/tv-informativni/174685822	 Novinarska konferenca vlade: Tomaž... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/14/2020-04-14-111729-SLO2_part1_wide2.jpg	47:33	15. apr. 2020
174685335	https://4d.rtvslo.si/arhiv/tv-informativni/174685335	 Bojana Beović in Jelko Kacin o dogajanju... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/11/2020-04-11-123152-SLO3_part1_wide2.jpg	1:11:59	14. apr. 2020
174685101	https://4d.rtvslo.si/arhiv/tv-informativni/174685101	 Novinarska konferenca vlade, prenos 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/10/2020-04-10-113029-SLO3_part1_wide2.jpg	1:21:26	11. apr. 2020
174684954	https://4d.rtvslo.si/arhiv/tv-informativni/174684954	 Izjava za medije: Aleksandra Pivec,... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174684954/174684954_wide2.jpg	38:09	10. apr. 2020
174684755	https://4d.rtvslo.si/arhiv/tv-informativni/174684755	 Novinarska konferenca vlade 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/09/2020-04-09-114446-SLO3_part1_wide2.jpg	34:27	9. apr. 2020
174684620	https://4d.rtvslo.si/arhiv/tv-informativni/174684620	 Novinarska konferenca: Jelko Kacin,... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/08/2020-04-08-081721-SLO3_part1_wide2.jpg	32:42	9. apr. 2020
174684470	https://4d.rtvslo.si/arhiv/tv-informativni/174684470	 Novinarska konferenca Jelka Kacina,... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/08/2020-04-08-115248-SLO3_wide2.jpg	1:27:42	8. apr. 2020
174684307	https://4d.rtvslo.si/arhiv/tv-informativni/174684307	 Novinarska konferenca vlade 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174684307/174684307_4_wide2.jpg	14:01	8. apr. 2020
174684181	https://4d.rtvslo.si/arhiv/tv-informativni/174684181	 Izjava premierja Janeza Janša o stanju... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/07/2020-04-07-110609-SLO2_wide2.jpg	1:17:22	7. apr. 2020
174683975	https://4d.rtvslo.si/arhiv/tv-informativni/174683975	 Najnovejše o koronavirusu 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/06/2020-04-06-051754-SLO3_part1_wide2.jpg	32:05	
174683862	https://4d.rtvslo.si/arhiv/tv-informativni/174683862	 Novinarska konferenca o ukrepih in... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/06/2020-04-06-120440-SLO3_wide2.jpg	48:00	6. apr. 2020
174683646	https://4d.rtvslo.si/arhiv/tv-informativni/174683646	 Novinarska konferenca vlade 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/05/2020-04-05-121454-SLO3_part1_wide2.jpg	47:04	6. apr. 2020
174683553	https://4d.rtvslo.si/arhiv/tv-informativni/174683553	 Novinarska konferenca vlade, prenos 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/04/2020-04-04-060837-SLO3_part1_wide2.jpg	55:11	5. apr. 2020
174683513	https://4d.rtvslo.si/arhiv/tv-informativni/174683513	 Novinarska konferenca  o pripravi... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174683513/174683513_wide2.jpg	38:22	4. apr. 2020
174683289	https://4d.rtvslo.si/arhiv/tv-informativni/174683289	 Novinarska konferenca vlade, prenos 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174683289/174683289_wide2.jpg	39:14	4. apr. 2020
174682859	https://4d.rtvslo.si/arhiv/tv-informativni/174682859	 Novinarska konferenca vlade 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/01/2020-04-01-062248-SLO3_part1_wide2.jpg	42:40	3. apr. 2020
174682763	https://4d.rtvslo.si/arhiv/tv-informativni/174682763	 Izjava ministrov Gantarja in Cigler... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174682763/174682763_wide2.jpg	49:40	1. apr. 2020
174682580	https://4d.rtvslo.si/arhiv/tv-informativni/174682580	 Novinarska konferenca vlade: Jelko... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174682580/174682580_wide2.jpg	30:24	1. apr. 2020
174682502	https://4d.rtvslo.si/arhiv/tv-informativni/174682502	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174682502/174682502_wide2.jpg	52:58	31. mar. 2020
174682318	https://4d.rtvslo.si/arhiv/tv-informativni/174682318	 Novinarska konferenca o pravilni uporabi... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174682318/174682318_wide2.jpg	45:33	31. mar. 2020
174682219	https://4d.rtvslo.si/arhiv/tv-informativni/174682219	 Novinarska konferenca Aleša Hojsa in... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/30/2020-03-30-121211-SLO3_part1_wide2.jpg	1:05:56	30. mar. 2020
174682131	https://4d.rtvslo.si/arhiv/tv-informativni/174682131	 Novinarska konferenca: Tomaž Gantar,... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174682131/174682131_wide2.jpg	1:06:22	30. mar. 2020
174682087	https://4d.rtvslo.si/arhiv/tv-informativni/174682087	 Novinarska konferenca vlade o poostreih... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/29/2020-03-29-061208-SLO3_part1_wide2.jpg	1:02:05	29. mar. 2020
174681883	https://4d.rtvslo.si/arhiv/tv-informativni/174681883	 Novinarska konferenca o protikoronskem... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/28/2020-03-28-120511-SLO3_part1_wide2.jpg	27:54	29. mar. 2020
174681692	https://4d.rtvslo.si/arhiv/tv-informativni/174681692	 Izjava vlade, sodelujeta Mateja Ribič in... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/27/2020-03-27-114022-SLO3_part1_wide2.jpg	36:13	28. mar. 2020
174681546	https://4d.rtvslo.si/arhiv/tv-informativni/174681546	 Novinarska konferenca: Jelko Kacin in... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174681546/174681546_wide2.jpg	40:18	27. mar. 2020
174681470	https://4d.rtvslo.si/arhiv/tv-informativni/174681470	 Tiskovna konferenca ministra za zdravje... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174681470/174681470_wide2.jpg	42:54	26. mar. 2020
174681440	https://4d.rtvslo.si/arhiv/tv-informativni/174681440	 Novinarska konferenca po izrednem... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/26/2020-03-26-114901-SLO3_part1_wide2.jpg	39:40	26. mar. 2020
174681435	https://4d.rtvslo.si/arhiv/tv-informativni/174681435	 Izjava pristojnih o trenutnih zalogah in... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/26/2020-03-26-114901-SLO3_part2_wide2.jpg	2:51	26. mar. 2020
174681285	https://4d.rtvslo.si/arhiv/tv-informativni/174681285	 Uporaba mask, razlaga 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/25/2020-03-25-052628-SLO3_part1_wide2.jpg	18:08	
174681220	https://4d.rtvslo.si/arhiv/tv-informativni/174681220	 Novinarska konferenca: Andrej Šter o... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/25/2020-03-25-121948-SLO3_wide2.jpg	1:11:08	25. mar. 2020
174680799	https://4d.rtvslo.si/arhiv/tv-informativni/174680799	 Ministri Hojs, Gantar in Cigler Kralj o... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174680799/174680799_wide2.jpg	52:10	25. mar. 2020
174681051	https://4d.rtvslo.si/arhiv/tv-informativni/174681051	 Slovenija  30: Bili smo zraven 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/24/2020-03-24-055254-SLO3_part1_wide2.jpg	44:05	24. mar. 2020
