dt,st_polno_cepljeni_0_17,st_polno_cepljeni_18_24,st_polno_cepljeni_25_44,st_polno_cepljeni_45_64,st_polno_cepljeni_65_74,st_polno_cepljeni_75_plus,delez_polno_cepljeni_0_17,delez_polno_cepljeni_18_24,delez_polno_cepljeni_25_44,delez_polno_cepljeni_45_64,delez_polno_cepljeni_65_74,delez_polno_cepljeni_75_plus,st_dodatno_cepljeni_0_17,st_dodatno_cepljeni_18_24,st_dodatno_cepljeni_25_44,st_dodatno_cepljeni_45_64,st_dodatno_cepljeni_65_74,st_dodatno_cepljeni_75_plus,delez_dodatno_cepljeni_0_17,delez_dodatno_cepljeni_18_24,delez_dodatno_cepljeni_25_44,delez_dodatno_cepljeni_45_64,delez_dodatno_cepljeni_65_74,delez_dodatno_cepljeni_75_plus,st_2Xdodatno_cepljeni_0_17,st_2Xdodatno_cepljeni_18_24,st_2Xdodatno_cepljeni_25_44,st_2Xdodatno_cepljeni_45_64,st_2Xdodatno_cepljeni_65_74,st_2Xdodatno_cepljeni_75_plus,delez_2Xdodatno_cepljeni_0_17,delez_2Xdodatno_cepljeni_18_24,delez_2Xdodatno_cepljeni_25_44,delez_2Xdodatno_cepljeni_45_64,delez_2Xdodatno_cepljeni_65_74,delez_2Xdodatno_cepljeni_75_plus
2022-11-24,0,1,2,1,0,1,0.0000,0.0007,0.0004,0.0002,0.0000,0.0005,0,1,11,13,10,15,0.0000,0.0007,0.0020,0.0022,0.0040,0.0077,0,4,57,165,206,177,0.0000,0.0029,0.0104,0.0275,0.0821,0.0913
2022-11-25,1,0,3,0,0,0,0.0003,0.0000,0.0005,0.0000,0.0000,0.0000,1,1,13,12,16,20,0.0003,0.0007,0.0024,0.0020,0.0064,0.0103,0,2,55,136,196,228,0.0000,0.0014,0.0100,0.0227,0.0781,0.1176
2022-11-26,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0,0,2,5,4,3,0.0000,0.0000,0.0004,0.0008,0.0016,0.0015
2022-11-27,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1,0,0,0,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
2022-11-28,0,1,2,0,0,0,0.0000,0.0007,0.0004,0.0000,0.0000,0.0000,0,1,0,1,3,2,0.0000,0.0007,0.0000,0.0002,0.0012,0.0010,0,0,7,23,33,24,0.0000,0.0000,0.0013,0.0038,0.0132,0.0124
2022-11-29,0,0,2,0,0,0,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,3,1,5,5,3,8,0.0008,0.0007,0.0009,0.0008,0.0012,0.0041,1,6,13,74,99,94,0.0003,0.0043,0.0024,0.0124,0.0395,0.0485
2022-11-30,0,0,2,1,0,0,0.0000,0.0000,0.0004,0.0002,0.0000,0.0000,0,0,2,6,5,5,0.0000,0.0000,0.0004,0.0010,0.0020,0.0026,1,6,19,121,163,157,0.0003,0.0043,0.0035,0.0202,0.0650,0.0810
2022-12-01,3,0,4,2,0,1,0.0008,0.0000,0.0007,0.0003,0.0000,0.0005,3,2,20,21,12,36,0.0008,0.0014,0.0036,0.0035,0.0048,0.0186,2,9,71,176,192,181,0.0005,0.0065,0.0130,0.0294,0.0765,0.0934
2022-12-02,0,0,1,0,0,2,0.0000,0.0000,0.0002,0.0000,0.0000,0.0010,3,2,11,17,6,9,0.0008,0.0014,0.0020,0.0028,0.0024,0.0046,0,3,47,130,110,153,0.0000,0.0022,0.0086,0.0217,0.0438,0.0789
2022-12-03,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3,2,2,3,0.0000,0.0000,0.0005,0.0003,0.0008,0.0015
2022-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,0,0,1,0,0,0,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0,1,3,4,3,2,0.0000,0.0007,0.0005,0.0007,0.0012,0.0010,0,1,8,32,43,27,0.0000,0.0007,0.0015,0.0053,0.0171,0.0139
2022-12-06,0,0,6,0,0,0,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0,1,4,4,4,4,0.0000,0.0007,0.0007,0.0007,0.0016,0.0021,1,2,27,78,100,66,0.0003,0.0014,0.0049,0.0130,0.0399,0.0341
2022-12-07,1,0,0,1,0,2,0.0003,0.0000,0.0000,0.0002,0.0000,0.0010,4,0,11,5,6,3,0.0011,0.0000,0.0020,0.0008,0.0024,0.0015,0,3,27,112,156,109,0.0000,0.0022,0.0049,0.0187,0.0622,0.0562
2022-12-08,2,0,1,0,0,0,0.0005,0.0000,0.0002,0.0000,0.0000,0.0000,1,3,5,11,8,4,0.0003,0.0022,0.0009,0.0018,0.0032,0.0021,0,2,24,110,152,100,0.0000,0.0014,0.0044,0.0184,0.0606,0.0516
2022-12-09,0,0,6,1,0,0,0.0000,0.0000,0.0011,0.0002,0.0000,0.0000,0,1,8,15,8,6,0.0000,0.0007,0.0015,0.0025,0.0032,0.0031,0,6,36,113,118,113,0.0000,0.0043,0.0066,0.0189,0.0470,0.0583
2022-12-10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,6,5,1,0.0000,0.0000,0.0000,0.0010,0.0020,0.0005
2022-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,1,0,0,1,0,0,0.0003,0.0000,0.0000,0.0002,0.0000,0.0000,0,2,1,2,2,2,0.0000,0.0014,0.0002,0.0003,0.0008,0.0010,0,2,6,19,29,30,0.0000,0.0014,0.0011,0.0032,0.0116,0.0155
2022-12-13,0,2,5,3,0,2,0.0000,0.0014,0.0009,0.0005,0.0000,0.0010,2,2,6,5,5,5,0.0005,0.0014,0.0011,0.0008,0.0020,0.0026,0,2,26,56,80,82,0.0000,0.0014,0.0047,0.0093,0.0319,0.0423
2022-12-14,0,0,1,0,1,0,0.0000,0.0000,0.0002,0.0000,0.0004,0.0000,4,0,4,10,4,4,0.0011,0.0000,0.0007,0.0017,0.0016,0.0021,0,3,15,86,127,110,0.0000,0.0022,0.0027,0.0144,0.0506,0.0568
2022-12-15,1,0,1,1,1,0,0.0003,0.0000,0.0002,0.0002,0.0004,0.0000,2,2,3,13,15,5,0.0005,0.0014,0.0005,0.0022,0.0060,0.0026,0,4,35,117,174,131,0.0000,0.0029,0.0064,0.0195,0.0693,0.0676
2022-12-16,0,1,4,1,2,1,0.0000,0.0007,0.0007,0.0002,0.0008,0.0005,0,4,5,10,8,1,0.0000,0.0029,0.0009,0.0017,0.0032,0.0005,0,4,36,104,128,83,0.0000,0.0029,0.0066,0.0174,0.0510,0.0428
2022-12-17,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1,0,0,0,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0,0,0,3,1,2,0.0000,0.0000,0.0000,0.0005,0.0004,0.0010
2022-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19,1,0,1,0,0,0,0.0003,0.0000,0.0002,0.0000,0.0000,0.0000,0,0,3,5,4,3,0.0000,0.0000,0.0005,0.0008,0.0016,0.0015,0,3,5,22,32,33,0.0000,0.0022,0.0009,0.0037,0.0128,0.0170
2022-12-20,2,0,2,2,1,1,0.0005,0.0000,0.0004,0.0003,0.0004,0.0005,3,2,9,3,4,8,0.0008,0.0014,0.0016,0.0005,0.0016,0.0041,3,6,41,68,97,92,0.0008,0.0043,0.0075,0.0114,0.0387,0.0475
2022-12-21,1,4,0,2,1,2,0.0003,0.0029,0.0000,0.0003,0.0004,0.0010,4,3,9,14,19,5,0.0011,0.0022,0.0016,0.0023,0.0076,0.0026,0,6,25,108,136,98,0.0000,0.0043,0.0046,0.0180,0.0542,0.0506
2022-12-22,1,0,0,0,2,1,0.0003,0.0000,0.0000,0.0000,0.0008,0.0005,1,1,4,10,12,9,0.0003,0.0007,0.0007,0.0017,0.0048,0.0046,0,4,24,70,95,74,0.0000,0.0029,0.0044,0.0117,0.0379,0.0382
2022-12-23,2,2,0,1,0,0,0.0005,0.0014,0.0000,0.0002,0.0000,0.0000,1,5,6,8,5,2,0.0003,0.0036,0.0011,0.0013,0.0020,0.0010,1,5,22,42,76,62,0.0003,0.0036,0.0040,0.0070,0.0303,0.0320
2022-12-24,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,3,3,0.0000,0.0000,0.0000,0.0000,0.0012,0.0015
2022-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-27,0,1,5,1,0,0,0.0000,0.0007,0.0009,0.0002,0.0000,0.0000,0,1,2,2,2,1,0.0000,0.0007,0.0004,0.0003,0.0008,0.0005,0,2,15,32,15,25,0.0000,0.0014,0.0027,0.0053,0.0060,0.0129
2022-12-28,0,0,4,2,0,0,0.0000,0.0000,0.0007,0.0003,0.0000,0.0000,0,0,8,5,2,1,0.0000,0.0000,0.0015,0.0008,0.0008,0.0005,0,4,13,30,41,23,0.0000,0.0029,0.0024,0.0050,0.0163,0.0119
2022-12-29,0,1,1,0,0,0,0.0000,0.0007,0.0002,0.0000,0.0000,0.0000,1,1,3,2,1,1,0.0003,0.0007,0.0005,0.0003,0.0004,0.0005,0,3,7,23,27,22,0.0000,0.0022,0.0013,0.0038,0.0108,0.0114
2022-12-30,0,1,0,0,0,0,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0,1,1,2,0,0,0.0000,0.0007,0.0002,0.0003,0.0000,0.0000,0,0,9,14,18,18,0.0000,0.0000,0.0016,0.0023,0.0072,0.0093
2022-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-03,4,0,5,4,0,0,0.0011,0.0000,0.0009,0.0007,0.0000,0.0000,0,1,3,2,0,0,0.0000,0.0007,0.0005,0.0003,0.0000,0.0000,0,0,11,32,22,21,0.0000,0.0000,0.0020,0.0053,0.0088,0.0108
2023-01-04,0,1,4,1,0,0,0.0000,0.0007,0.0007,0.0002,0.0000,0.0000,2,2,6,5,0,0,0.0005,0.0014,0.0011,0.0008,0.0000,0.0000,0,3,17,59,56,89,0.0000,0.0022,0.0031,0.0098,0.0223,0.0459
2023-01-05,2,0,2,1,0,0,0.0005,0.0000,0.0004,0.0002,0.0000,0.0000,0,2,8,5,2,3,0.0000,0.0014,0.0015,0.0008,0.0008,0.0015,0,1,19,56,63,41,0.0000,0.0007,0.0035,0.0093,0.0251,0.0212
2023-01-06,0,1,3,0,0,1,0.0000,0.0007,0.0005,0.0000,0.0000,0.0005,0,8,12,9,7,5,0.0000,0.0058,0.0022,0.0015,0.0028,0.0026,0,4,26,70,83,80,0.0000,0.0029,0.0047,0.0117,0.0331,0.0413
2023-01-07,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0,0,1,0,1,0,0.0000,0.0000,0.0002,0.0000,0.0004,0.0000
2023-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-09,0,0,2,1,0,0,0.0000,0.0000,0.0004,0.0002,0.0000,0.0000,0,1,3,1,1,1,0.0000,0.0007,0.0005,0.0002,0.0004,0.0005,0,0,4,17,20,7,0.0000,0.0000,0.0007,0.0028,0.0080,0.0036
2023-01-10,0,0,1,0,0,0,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,1,0,14,7,2,4,0.0003,0.0000,0.0026,0.0012,0.0008,0.0021,0,4,44,83,59,48,0.0000,0.0029,0.0080,0.0139,0.0235,0.0248
2023-01-11,1,1,0,1,0,0,0.0003,0.0007,0.0000,0.0002,0.0000,0.0000,5,1,5,2,1,1,0.0013,0.0007,0.0009,0.0003,0.0004,0.0005,0,5,18,50,58,51,0.0000,0.0036,0.0033,0.0083,0.0231,0.0263
2023-01-12,6,1,0,0,0,0,0.0016,0.0007,0.0000,0.0000,0.0000,0.0000,6,2,7,3,2,2,0.0016,0.0014,0.0013,0.0005,0.0008,0.0010,0,2,14,55,58,47,0.0000,0.0014,0.0026,0.0092,0.0231,0.0243
2023-01-13,1,1,2,0,0,0,0.0003,0.0007,0.0004,0.0000,0.0000,0.0000,2,3,4,2,1,1,0.0005,0.0022,0.0007,0.0003,0.0004,0.0005,0,1,24,56,65,38,0.0000,0.0007,0.0044,0.0093,0.0259,0.0196
2023-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-16,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0,0,2,2,0,3,0.0000,0.0000,0.0004,0.0003,0.0000,0.0015,0,2,4,11,12,8,0.0000,0.0014,0.0007,0.0018,0.0048,0.0041
2023-01-17,0,2,0,0,0,2,0.0000,0.0014,0.0000,0.0000,0.0000,0.0010,1,0,5,2,1,1,0.0003,0.0000,0.0009,0.0003,0.0004,0.0005,0,0,10,22,34,43,0.0000,0.0000,0.0018,0.0037,0.0135,0.0222
2023-01-18,0,1,5,0,0,0,0.0000,0.0007,0.0009,0.0000,0.0000,0.0000,0,0,1,1,2,4,0.0000,0.0000,0.0002,0.0002,0.0008,0.0021,0,1,4,26,31,39,0.0000,0.0007,0.0007,0.0043,0.0124,0.0201
2023-01-19,1,0,2,0,0,1,0.0003,0.0000,0.0004,0.0000,0.0000,0.0005,0,1,4,0,2,5,0.0000,0.0007,0.0007,0.0000,0.0008,0.0026,0,2,8,29,34,31,0.0000,0.0014,0.0015,0.0048,0.0135,0.0160
2023-01-20,1,1,0,3,2,1,0.0003,0.0007,0.0000,0.0005,0.0008,0.0005,1,1,6,4,1,4,0.0003,0.0007,0.0011,0.0007,0.0004,0.0021,0,2,26,27,46,30,0.0000,0.0014,0.0047,0.0045,0.0183,0.0155
2023-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-23,0,0,1,0,0,0,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0,0,1,0,1,0,0.0000,0.0000,0.0002,0.0000,0.0004,0.0000,0,0,0,7,1,0,0.0000,0.0000,0.0000,0.0012,0.0004,0.0000
2023-01-24,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0,0,2,1,0,0,0.0000,0.0000,0.0004,0.0002,0.0000,0.0000,0,0,0,4,11,9,0.0000,0.0000,0.0000,0.0007,0.0044,0.0046
2023-01-25,0,1,2,2,1,0,0.0000,0.0007,0.0004,0.0003,0.0004,0.0000,0,0,7,11,7,2,0.0000,0.0000,0.0013,0.0018,0.0028,0.0010,0,2,11,52,32,14,0.0000,0.0014,0.0020,0.0087,0.0128,0.0072
2023-01-26,0,0,2,2,0,1,0.0000,0.0000,0.0004,0.0003,0.0000,0.0005,0,0,2,1,3,0,0.0000,0.0000,0.0004,0.0002,0.0012,0.0000,0,0,7,14,22,20,0.0000,0.0000,0.0013,0.0023,0.0088,0.0103
2023-01-27,0,1,4,0,0,0,0.0000,0.0007,0.0007,0.0000,0.0000,0.0000,1,0,4,4,3,1,0.0003,0.0000,0.0007,0.0007,0.0012,0.0005,0,0,11,17,12,11,0.0000,0.0000,0.0020,0.0028,0.0048,0.0057
2023-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-30,1,0,0,0,0,1,0.0003,0.0000,0.0000,0.0000,0.0000,0.0005,0,0,1,0,0,0,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0,1,2,11,8,3,0.0000,0.0007,0.0004,0.0018,0.0032,0.0015
2023-01-31,0,1,4,1,0,0,0.0000,0.0007,0.0007,0.0002,0.0000,0.0000,1,1,4,2,0,1,0.0003,0.0007,0.0007,0.0003,0.0000,0.0005,1,1,5,11,13,18,0.0003,0.0007,0.0009,0.0018,0.0052,0.0093
2023-02-01,0,1,1,0,0,0,0.0000,0.0007,0.0002,0.0000,0.0000,0.0000,2,1,0,6,1,0,0.0005,0.0007,0.0000,0.0010,0.0004,0.0000,0,0,1,14,7,9,0.0000,0.0000,0.0002,0.0023,0.0028,0.0046
2023-02-02,0,0,0,1,1,0,0.0000,0.0000,0.0000,0.0002,0.0004,0.0000,1,0,0,2,2,1,0.0003,0.0000,0.0000,0.0003,0.0008,0.0005,0,1,3,10,11,15,0.0000,0.0007,0.0005,0.0017,0.0044,0.0077
2023-02-03,0,2,1,0,0,0,0.0000,0.0014,0.0002,0.0000,0.0000,0.0000,0,0,1,1,1,2,0.0000,0.0000,0.0002,0.0002,0.0004,0.0010,0,1,11,7,12,9,0.0000,0.0007,0.0020,0.0012,0.0048,0.0046
2023-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-06,1,0,1,0,0,0,0.0003,0.0000,0.0002,0.0000,0.0000,0.0000,0,0,0,0,0,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0,0,1,9,13,13,0.0000,0.0000,0.0002,0.0015,0.0052,0.0067
2023-02-07,0,1,3,0,0,0,0.0000,0.0007,0.0005,0.0000,0.0000,0.0000,0,0,2,0,0,0,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0,0,2,2,6,6,0.0000,0.0000,0.0004,0.0003,0.0024,0.0031
2023-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-09,0,0,1,1,0,0,0.0000,0.0000,0.0002,0.0002,0.0000,0.0000,0,2,1,1,0,0,0.0000,0.0014,0.0002,0.0002,0.0000,0.0000,0,0,2,6,4,2,0.0000,0.0000,0.0004,0.0010,0.0016,0.0010
2023-02-10,1,0,1,0,0,0,0.0003,0.0000,0.0002,0.0000,0.0000,0.0000,1,1,2,4,2,1,0.0003,0.0007,0.0004,0.0007,0.0008,0.0005,0,3,6,12,12,10,0.0000,0.0022,0.0011,0.0020,0.0048,0.0052
2023-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-13,0,0,0,2,0,0,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0,0,1,2,0,0,0.0000,0.0000,0.0002,0.0003,0.0000,0.0000,0,0,1,3,2,1,0.0000,0.0000,0.0002,0.0005,0.0008,0.0005
2023-02-14,0,0,3,0,0,0,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0,0,2,1,1,0,0.0000,0.0000,0.0004,0.0002,0.0004,0.0000,0,0,4,1,3,5,0.0000,0.0000,0.0007,0.0002,0.0012,0.0026
2023-02-15,2,1,0,0,0,0,0.0005,0.0007,0.0000,0.0000,0.0000,0.0000,0,2,4,0,0,1,0.0000,0.0014,0.0007,0.0000,0.0000,0.0005,0,0,3,11,5,11,0.0000,0.0000,0.0005,0.0018,0.0020,0.0057
2023-02-16,1,1,3,0,0,1,0.0003,0.0007,0.0005,0.0000,0.0000,0.0005,0,1,0,0,0,0,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0,0,4,11,4,3,0.0000,0.0000,0.0007,0.0018,0.0016,0.0015
2023-02-17,1,0,2,0,0,0,0.0003,0.0000,0.0004,0.0000,0.0000,0.0000,0,0,2,0,0,0,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0,0,2,3,1,1,0.0000,0.0000,0.0004,0.0005,0.0004,0.0005
2023-02-18,0,0,2,0,0,0,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0,1,1,0,0,0,0.0000,0.0007,0.0002,0.0000,0.0000,0.0000,0,0,0,3,2,4,0.0000,0.0000,0.0000,0.0005,0.0008,0.0021
2023-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-20,1,0,0,0,0,0,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1,0,0,0,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0,0,0,1,1,1,0.0000,0.0000,0.0000,0.0002,0.0004,0.0005
2023-02-21,0,1,2,1,0,0,0.0000,0.0007,0.0004,0.0002,0.0000,0.0000,0,0,0,2,1,0,0.0000,0.0000,0.0000,0.0003,0.0004,0.0000,0,1,2,3,4,6,0.0000,0.0007,0.0004,0.0005,0.0016,0.0031
2023-02-22,1,0,1,0,0,0,0.0003,0.0000,0.0002,0.0000,0.0000,0.0000,0,2,2,0,0,1,0.0000,0.0014,0.0004,0.0000,0.0000,0.0005,0,0,3,2,1,7,0.0000,0.0000,0.0005,0.0003,0.0004,0.0036
2023-02-23,1,1,1,0,0,0,0.0003,0.0007,0.0002,0.0000,0.0000,0.0000,0,0,1,0,3,0,0.0000,0.0000,0.0002,0.0000,0.0012,0.0000,0,0,3,6,9,5,0.0000,0.0000,0.0005,0.0010,0.0036,0.0026
2023-02-24,1,0,1,1,0,1,0.0003,0.0000,0.0002,0.0002,0.0000,0.0005,0,2,2,1,0,2,0.0000,0.0014,0.0004,0.0002,0.0000,0.0010,0,0,6,5,10,9,0.0000,0.0000,0.0011,0.0008,0.0040,0.0046
2023-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-27,0,1,0,1,0,0,0.0000,0.0007,0.0000,0.0002,0.0000,0.0000,0,0,0,2,0,0,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0,0,1,1,0,0,0.0000,0.0000,0.0002,0.0002,0.0000,0.0000
2023-02-28,0,0,4,0,0,0,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,1,0,1,1,0,0,0.0003,0.0000,0.0002,0.0002,0.0000,0.0000,0,0,1,5,6,2,0.0000,0.0000,0.0002,0.0008,0.0024,0.0010
2023-03-01,1,0,1,0,0,0,0.0003,0.0000,0.0002,0.0000,0.0000,0.0000,1,1,2,0,0,0,0.0003,0.0007,0.0004,0.0000,0.0000,0.0000,0,0,0,2,5,3,0.0000,0.0000,0.0000,0.0003,0.0020,0.0015
2023-03-02,4,0,1,0,0,0,0.0011,0.0000,0.0002,0.0000,0.0000,0.0000,0,0,1,1,0,1,0.0000,0.0000,0.0002,0.0002,0.0000,0.0005,0,0,0,2,0,2,0.0000,0.0000,0.0000,0.0003,0.0000,0.0010
2023-03-03,0,1,2,0,0,0,0.0000,0.0007,0.0004,0.0000,0.0000,0.0000,0,0,0,2,0,2,0.0000,0.0000,0.0000,0.0003,0.0000,0.0010,0,0,1,4,4,4,0.0000,0.0000,0.0002,0.0007,0.0016,0.0021
2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
