sewage.date,sewage.station,sewage.genome,sewage.ratio,sewage.region
2023-10-29,ČN Maribor,EG.5.1.7,0.205224,mb
2023-10-29,ČN Maribor,Omikron,0.3597,mb
2023-10-29,ČN Maribor,XBB* (XBB.X),0.2414,mb
2023-10-29,ČN Maribor,XBB.1.16* [Omikron (XBB.1.16.X)],0.0945,mb
2023-10-29,ČN Maribor,XBB.1.5* [Omikron (XBB.1.5.X)],0.0041,mb
2023-10-29,ČN Maribor,XBB.1.9* [Omikron (XBB.1.9.X)],0.07504241,mb
2023-11-05,CČN Ljubljana,Drugo,0.0229,lj
2023-11-05,CČN Ljubljana,EG.5.1,0.15922343,lj
2023-11-05,CČN Ljubljana,EG.5.1.3,0.0362173,lj
2023-11-05,CČN Ljubljana,EG.5.1.4,0.01277137,lj
2023-11-05,CČN Ljubljana,Omikron,0.2439,lj
2023-11-05,CČN Ljubljana,XBB* (XBB.X),0.1559,lj
2023-11-05,CČN Ljubljana,XBB.1.16* [Omikron (XBB.1.16.X)],0.1302,lj
2023-11-05,CČN Ljubljana,XBB.1.5* [Omikron (XBB.1.5.X)],0.1432,lj
2023-11-05,CČN Ljubljana,XBB.1.9* [Omikron (XBB.1.9.X)],0.0116879,lj
2023-11-05,CČN Ljubljana,XBB.2.3* [Omikron (XBB.2.3.X)],0.0833,lj
2023-11-05,CČN Murska Sobota,Drugo,0.0043,ms
2023-11-05,CČN Murska Sobota,EG.5,0.2890243,ms
2023-11-05,CČN Murska Sobota,Omikron,0.2469,ms
2023-11-05,CČN Murska Sobota,XBB* (XBB.X),0.1832,ms
2023-11-05,CČN Murska Sobota,XBB.1.16* [Omikron (XBB.1.16.X)],0.2275,ms
2023-11-05,CČN Murska Sobota,XBB.1.9* [Omikron (XBB.1.9.X)],0.0474757,ms
2023-11-05,ČN Domžale Kamnik,BA.2.86,0.0046752,lj
2023-11-05,ČN Domžale Kamnik,BA.2.86.1,0.0133333,lj
2023-11-05,ČN Domžale Kamnik,Drugo,0.0032,lj
2023-11-05,ČN Domžale Kamnik,EG.5,0.07015,lj
2023-11-05,ČN Domžale Kamnik,EG.5.1,0.66843401,lj
2023-11-05,ČN Domžale Kamnik,EG.5.1.1,0.00755639,lj
2023-11-05,ČN Domžale Kamnik,EG.5.1.3,0.0112903,lj
2023-11-05,ČN Domžale Kamnik,EG.5.1.4,0.0251716,lj
2023-11-05,ČN Domžale Kamnik,Omikron,0.1392914999999999,lj
2023-11-05,ČN Domžale Kamnik,XBB* (XBB.X),0.035,lj
2023-11-05,ČN Domžale Kamnik,XBB.1.16* [Omikron (XBB.1.16.X)],0.003,lj
2023-11-05,ČN Domžale Kamnik,XBB.1.5* [Omikron (XBB.1.5.X)],0.011,lj
2023-11-05,ČN Domžale Kamnik,XBB.1.9* [Omikron (XBB.1.9.X)],0.0079976999999999,lj
2023-11-05,ČN Kranj,BA.2.86,0.00130208,kr
2023-11-05,ČN Kranj,Drugo,0.0056,kr
2023-11-05,ČN Kranj,EG.5.1.3,0.0212072,kr
2023-11-05,ČN Kranj,EG.5.1.4,0.12642318,kr
2023-11-05,ČN Kranj,Omikron,0.38719792,kr
2023-11-05,ČN Kranj,XBB* (XBB.X),0.0823,kr
2023-11-05,ČN Kranj,XBB.1.5* [Omikron (XBB.1.5.X)],0.1084,kr
2023-11-05,ČN Kranj,XBB.1.9* [Omikron (XBB.1.9.X)],0.25086962,kr
2023-11-05,ČN Kranj,XBB.2.3* [Omikron (XBB.2.3.X)],0.0121,kr
2023-11-05,ČN Maribor,BA.2.86.1,0.00196464,mb
2023-11-05,ČN Maribor,Drugo,0.0054,mb
2023-11-05,ČN Maribor,EG.5.1,0.20536431,mb
2023-11-05,ČN Maribor,EG.5.1.3,0.04278651,mb
2023-11-05,ČN Maribor,Omikron,0.2699353599999999,mb
2023-11-05,ČN Maribor,XBB* (XBB.X),0.0795,mb
2023-11-05,ČN Maribor,XBB.1.16* [Omikron (XBB.1.16.X)],0.1182,mb
2023-11-05,ČN Maribor,XBB.1.5* [Omikron (XBB.1.5.X)],0.0354,mb
2023-11-05,ČN Maribor,XBB.1.9* [Omikron (XBB.1.9.X)],0.23864918,mb
2023-11-05,ČN Nova Gorica,BA.2.86.1,0.008067,ng
2023-11-05,ČN Nova Gorica,Drugo,0.0035,ng
2023-11-05,ČN Nova Gorica,EG.5.1,0.00589971,ng
2023-11-05,ČN Nova Gorica,Omikron,0.8119329999999999,ng
2023-11-05,ČN Nova Gorica,XBB* (XBB.X),0.1568,ng
2023-11-05,ČN Nova Gorica,XBB.1.16* [Omikron (XBB.1.16.X)],0.0137,ng
2023-11-05,ČN Nova Gorica,XBB.1.9* [Omikron (XBB.1.9.X)],2.900000000000125e-07,ng
2023-11-06,CČN Brežice,Drugo,0.0018,kk
2023-11-06,CČN Brežice,EG.5,0.015432,kk
2023-11-06,CČN Brežice,Omikron,0.2181,kk
2023-11-06,CČN Brežice,XBB* (XBB.X),0.0248,kk
2023-11-06,CČN Brežice,XBB.1.16* [Omikron (XBB.1.16.X)],0.0024,kk
2023-11-06,CČN Brežice,XBB.1.5* [Omikron (XBB.1.5.X)],0.0013,kk
2023-11-06,CČN Brežice,XBB.1.9* [Omikron (XBB.1.9.X)],0.734568,kk
2023-11-06,CČN Litija in Šmartno pri Litiji,Drugo,0.0492,za
2023-11-06,CČN Litija in Šmartno pri Litiji,EG.5.1.4,0.0763636,za
2023-11-06,CČN Litija in Šmartno pri Litiji,Omikron,0.3252,za
2023-11-06,CČN Litija in Šmartno pri Litiji,XBB* (XBB.X),0.1309,za
2023-11-06,CČN Litija in Šmartno pri Litiji,XBB.1.9* [Omikron (XBB.1.9.X)],0.4148364,za
2023-11-06,CČN Postojna,Drugo,0.0073,po
2023-11-06,CČN Postojna,EG.5.1,0.20432633,po
2023-11-06,CČN Postojna,EG.5.1.4,0.04229219,po
2023-11-06,CČN Postojna,Omikron,0.5835,po
2023-11-06,CČN Postojna,XBB.1.9* [Omikron (XBB.1.9.X)],0.10468148,po
2023-11-06,CČN Postojna,XBB.2.3* [Omikron (XBB.2.3.X)],0.0579,po
2023-11-06,CČN Slovenj Gradec,Drugo,0.0533,sg
2023-11-06,CČN Slovenj Gradec,EG.5.1.1,0.00444231,sg
2023-11-06,CČN Slovenj Gradec,EG.5.1.4,0.0174421,sg
2023-11-06,CČN Slovenj Gradec,Omikron,0.6314,sg
2023-11-06,CČN Slovenj Gradec,XBB* (XBB.X),0.0311,sg
2023-11-06,CČN Slovenj Gradec,XBB.1.16* [Omikron (XBB.1.16.X)],0.0091,sg
2023-11-06,CČN Slovenj Gradec,XBB.1.5* [Omikron (XBB.1.5.X)],0.0367,sg
2023-11-06,CČN Slovenj Gradec,XBB.1.9* [Omikron (XBB.1.9.X)],0.18891559,sg
2023-11-06,CČN Slovenj Gradec,XBB.2.3* [Omikron (XBB.2.3.X)],0.0269,sg
2023-11-06,CČN Trbovlje,Drugo,0.008,za
2023-11-06,CČN Trbovlje,EG.5.1.3,0.0302067,za
2023-11-06,CČN Trbovlje,EG.5.1.4,0.06288,za
2023-11-06,CČN Trbovlje,EG.5.1.6,0.1619799,za
2023-11-06,CČN Trbovlje,Omikron,0.0956,za
2023-11-06,CČN Trbovlje,XBB* (XBB.X),0.0087,za
2023-11-06,CČN Trbovlje,XBB.1.16* [Omikron (XBB.1.16.X)],0.0399,za
2023-11-06,CČN Trbovlje,XBB.1.5* [Omikron (XBB.1.5.X)],0.1968,za
2023-11-06,CČN Trbovlje,XBB.1.9* [Omikron (XBB.1.9.X)],0.3052334,za
2023-11-06,CČN Trbovlje,XBB.2.3* [Omikron (XBB.2.3.X)],0.0907,za
2023-11-06,CČN Zagorje,Drugo,0.0032,za
2023-11-06,CČN Zagorje,EG.5.1,0.157901,za
2023-11-06,CČN Zagorje,EG.5.1.3,0.0906149,za
2023-11-06,CČN Zagorje,EG.5.1.6,0.0244275,za
2023-11-06,CČN Zagorje,Omikron,0.1818,za
2023-11-06,CČN Zagorje,XBB* (XBB.X),0.1061,za
2023-11-06,CČN Zagorje,XBB.1.16* [Omikron (XBB.1.16.X)],0.1537,za
2023-11-06,CČN Zagorje,XBB.1.9* [Omikron (XBB.1.9.X)],0.0872566,za
2023-11-06,CČN Zagorje,XBB.2.3* [Omikron (XBB.2.3.X)],0.1946,za
2023-11-06,OČN Šaleške doline,Drugo,0.0045,ce
2023-11-06,OČN Šaleške doline,EG.5.1,0.26846853,ce
2023-11-06,OČN Šaleške doline,EG.5.1.1,0.00140647,ce
2023-11-06,OČN Šaleške doline,EG.5.1.4,0.062031,ce
2023-11-06,OČN Šaleške doline,Omikron,0.2901,ce
2023-11-06,OČN Šaleške doline,XBB* (XBB.X),0.3675,ce
2023-11-06,OČN Šaleške doline,XBB.1.16* [Omikron (XBB.1.16.X)],0.0027,ce
2023-11-06,OČN Šaleške doline,XBB.1.5* [Omikron (XBB.1.5.X)],0.0018,ce
2023-11-06,OČN Šaleške doline,XBB.1.9* [Omikron (XBB.1.9.X)],-6.0000000000060005e-06,ce
2023-11-06,ČN Celje,Drugo,0.0032,ce
2023-11-06,ČN Celje,EG.5.1.3,0.0396359,ce
2023-11-06,ČN Celje,Omikron,0.3522,ce
2023-11-06,ČN Celje,XBB* (XBB.X),0.1676,ce
2023-11-06,ČN Celje,XBB.1.16* [Omikron (XBB.1.16.X)],0.0036,ce
2023-11-06,ČN Celje,XBB.1.5* [Omikron (XBB.1.5.X)],0.1581,ce
2023-11-06,ČN Celje,XBB.1.9* [Omikron (XBB.1.9.X)],0.2607641,ce
2023-11-06,ČN Celje,XBB.2.3* [Omikron (XBB.2.3.X)],0.0143,ce
2023-11-06,ČN Koper,Drugo,0.0023,kp
2023-11-06,ČN Koper,EG.5,0.06451057,kp
2023-11-06,ČN Koper,Omikron,0.4784,kp
2023-11-06,ČN Koper,XBB* (XBB.X),0.3498,kp
2023-11-06,ČN Koper,XBB.1.16* [Omikron (XBB.1.16.X)],0.0231,kp
2023-11-06,ČN Koper,XBB.1.5* [Omikron (XBB.1.5.X)],0.0584,kp
2023-11-06,ČN Koper,XBB.1.9* [Omikron (XBB.1.9.X)],0.0181894299999999,kp
2023-11-06,ČN Novo mesto,BA.2.86.1,0.0222222,nm
2023-11-06,ČN Novo mesto,Drugo,0.0069,nm
2023-11-06,ČN Novo mesto,EG.5,0.02999439,nm
2023-11-06,ČN Novo mesto,EG.5.1,0.14328762,nm
2023-11-06,ČN Novo mesto,EG.5.1.3,0.015411,nm
2023-11-06,ČN Novo mesto,Omikron,0.1337778,nm
2023-11-06,ČN Novo mesto,XBB* (XBB.X),0.0395,nm
2023-11-06,ČN Novo mesto,XBB.1.16* [Omikron (XBB.1.16.X)],0.4325,nm
2023-11-06,ČN Novo mesto,XBB.1.5* [Omikron (XBB.1.5.X)],0.0443,nm
2023-11-06,ČN Novo mesto,XBB.1.9* [Omikron (XBB.1.9.X)],0.0957069899999999,nm
2023-11-06,ČN Novo mesto,XBB.2.3* [Omikron (XBB.2.3.X)],0.0341,nm
2023-11-12,CČN Ljubljana,BA.2.86.1,0.0483871,lj
2023-11-12,CČN Ljubljana,Drugo,0.0103,lj
2023-11-12,CČN Ljubljana,EG.5.1.3,0.047394,lj
2023-11-12,CČN Ljubljana,Omikron,0.0656129,lj
2023-11-12,CČN Ljubljana,XBB* (XBB.X),0.044,lj
2023-11-12,CČN Ljubljana,XBB.1.16* [Omikron (XBB.1.16.X)],0.0623,lj
2023-11-12,CČN Ljubljana,XBB.1.5* [Omikron (XBB.1.5.X)],0.0759,lj
2023-11-12,CČN Ljubljana,XBB.1.9* [Omikron (XBB.1.9.X)],0.605806,lj
2023-11-12,CČN Ljubljana,XBB.2.3* [Omikron (XBB.2.3.X)],0.04,lj
2023-11-12,CČN Murska Sobota,BA.2.86,0.00974605,ms
2023-11-12,CČN Murska Sobota,BA.2.86.1,0.00174825,ms
2023-11-12,CČN Murska Sobota,Drugo,0.0034,ms
2023-11-12,CČN Murska Sobota,EG.5.1,0.07653708,ms
2023-11-12,CČN Murska Sobota,EG.5.1.3,0.0178571,ms
2023-11-12,CČN Murska Sobota,EG.5.1.6,0.0478881,ms
2023-11-12,CČN Murska Sobota,Omikron,0.0058057,ms
2023-11-12,CČN Murska Sobota,XBB* (XBB.X),0.0811,ms
2023-11-12,CČN Murska Sobota,XBB.1.16* [Omikron (XBB.1.16.X)],0.132,ms
2023-11-12,CČN Murska Sobota,XBB.1.5* [Omikron (XBB.1.5.X)],0.0612,ms
2023-11-12,CČN Murska Sobota,XBB.1.9* [Omikron (XBB.1.9.X)],0.23851772,ms
2023-11-12,CČN Murska Sobota,XBB.2.3* [Omikron (XBB.2.3.X)],0.3227,ms
2023-11-12,ČN Domžale Kamnik,BA.2.86.1,0.1799615,lj
2023-11-12,ČN Domžale Kamnik,Drugo,0.0033,lj
2023-11-12,ČN Domžale Kamnik,EG.5.1.3,0.01673901,lj
2023-11-12,ČN Domžale Kamnik,Omikron,0.0049385,lj
2023-11-12,ČN Domžale Kamnik,XBB* (XBB.X),0.1029,lj
2023-11-12,ČN Domžale Kamnik,XBB.1.16* [Omikron (XBB.1.16.X)],0.1646,lj
2023-11-12,ČN Domžale Kamnik,XBB.1.5* [Omikron (XBB.1.5.X)],0.1088,lj
2023-11-12,ČN Domžale Kamnik,XBB.1.9* [Omikron (XBB.1.9.X)],0.29926099,lj
2023-11-12,ČN Domžale Kamnik,XBB.2.3* [Omikron (XBB.2.3.X)],0.1189,lj
2023-11-12,ČN Kranj,BA.2.86.1,0.234043,kr
2023-11-12,ČN Kranj,Drugo,0.0095,kr
2023-11-12,ČN Kranj,EG.5.1,0.1070804,kr
2023-11-12,ČN Kranj,Omikron,-4.299999999998749e-05,kr
2023-11-12,ČN Kranj,XBB* (XBB.X),0.0837,kr
2023-11-12,ČN Kranj,XBB.1.16* [Omikron (XBB.1.16.X)],0.0528,kr
2023-11-12,ČN Kranj,XBB.1.5* [Omikron (XBB.1.5.X)],0.0898,kr
2023-11-12,ČN Kranj,XBB.1.9* [Omikron (XBB.1.9.X)],0.3388196,kr
2023-11-12,ČN Kranj,XBB.2.3* [Omikron (XBB.2.3.X)],0.0834,kr
2023-11-12,ČN Maribor,BA.2.86.1,0.03538,mb
2023-11-12,ČN Maribor,Drugo,0.0042,mb
2023-11-12,ČN Maribor,EG.5.1,0.1880318,mb
2023-11-12,ČN Maribor,EG.5.1.3,0.0165746,mb
2023-11-12,ČN Maribor,EG.5.1.6,0.0210716,mb
2023-11-12,ČN Maribor,Omikron,0.0150199999999999,mb
2023-11-12,ČN Maribor,XBB* (XBB.X),0.0225,mb
2023-11-12,ČN Maribor,XBB.1.16* [Omikron (XBB.1.16.X)],0.1515,mb
2023-11-12,ČN Maribor,XBB.1.5* [Omikron (XBB.1.5.X)],0.0635,mb
2023-11-12,ČN Maribor,XBB.1.9* [Omikron (XBB.1.9.X)],0.371322,mb
2023-11-12,ČN Maribor,XBB.2.3* [Omikron (XBB.2.3.X)],0.11,mb
2023-11-12,ČN Nova Gorica,BA.2.86,0.0178042,ng
2023-11-12,ČN Nova Gorica,CH.1.1* [Omikron (CH.1.1.X)],0.0303,ng
2023-11-12,ČN Nova Gorica,Drugo,0.0271,ng
2023-11-12,ČN Nova Gorica,EG.5.1,0.221371,ng
2023-11-12,ČN Nova Gorica,EG.5.1.1,0.19032503,ng
2023-11-12,ČN Nova Gorica,EG.5.1.3,0.00628931,ng
2023-11-12,ČN Nova Gorica,EG.5.1.4,0.00271003,ng
2023-11-12,ČN Nova Gorica,Omikron,0.0237958,ng
2023-11-12,ČN Nova Gorica,XBB* (XBB.X),0.0015,ng
2023-11-12,ČN Nova Gorica,XBB.1.16* [Omikron (XBB.1.16.X)],0.1655,ng
2023-11-12,ČN Nova Gorica,XBB.1.5* [Omikron (XBB.1.5.X)],0.1523,ng
2023-11-12,ČN Nova Gorica,XBB.1.9* [Omikron (XBB.1.9.X)],0.0712046299999999,ng
2023-11-12,ČN Nova Gorica,XBB.2.3* [Omikron (XBB.2.3.X)],0.0897,ng
2023-11-13,CČN Litija in Šmartno pri Litiji,EG.5.1.1,0.09056558,za
2023-11-13,CČN Litija in Šmartno pri Litiji,Omikron,0.0062,za
2023-11-13,CČN Litija in Šmartno pri Litiji,XBB* (XBB.X),0.1176,za
2023-11-13,CČN Litija in Šmartno pri Litiji,XBB.1.5* [Omikron (XBB.1.5.X)],0.1857,za
2023-11-13,CČN Litija in Šmartno pri Litiji,XBB.1.9* [Omikron (XBB.1.9.X)],3.4419999999993345e-05,za
2023-11-13,CČN Litija in Šmartno pri Litiji,XBB.2.3* [Omikron (XBB.2.3.X)],0.6,za
2023-11-13,CČN Postojna,BA.2.86,0.13078,po
2023-11-13,CČN Postojna,BA.2.86.1,0.117878,po
2023-11-13,CČN Postojna,Drugo,0.0058,po
2023-11-13,CČN Postojna,EG.5,0.1099383,po
2023-11-13,CČN Postojna,EG.5.1.1,0.07359572,po
2023-11-13,CČN Postojna,Omikron,4.200000000001425e-05,po
2023-11-13,CČN Postojna,XBB* (XBB.X),0.0717,po
2023-11-13,CČN Postojna,XBB.1.16* [Omikron (XBB.1.16.X)],0.0377,po
2023-11-13,CČN Postojna,XBB.1.5* [Omikron (XBB.1.5.X)],0.1075,po
2023-11-13,CČN Postojna,XBB.1.9* [Omikron (XBB.1.9.X)],0.33766598,po
2023-11-13,CČN Postojna,XBB.2.3* [Omikron (XBB.2.3.X)],0.0071,po
2023-11-13,CČN Slovenj Gradec,Drugo,0.0069,sg
2023-11-13,CČN Slovenj Gradec,EG.5.1.1,0.06672135,sg
2023-11-13,CČN Slovenj Gradec,EG.5.1.2,0.0035461,sg
2023-11-13,CČN Slovenj Gradec,EG.5.1.3,0.44088982,sg
2023-11-13,CČN Slovenj Gradec,EG.5.1.6,0.00239808,sg
2023-11-13,CČN Slovenj Gradec,XBB* (XBB.X),0.0594,sg
2023-11-13,CČN Slovenj Gradec,XBB.1.16* [Omikron (XBB.1.16.X)],0.0026,sg
2023-11-13,CČN Slovenj Gradec,XBB.1.5* [Omikron (XBB.1.5.X)],0.0178,sg
2023-11-13,CČN Slovenj Gradec,XBB.1.9* [Omikron (XBB.1.9.X)],0.39474465,sg
2023-11-13,CČN Slovenj Gradec,XBB.2.3* [Omikron (XBB.2.3.X)],0.0042,sg
2023-11-13,CČN Trbovlje,Drugo,0.0018,za
2023-11-13,CČN Trbovlje,EG.5,0.00368665,za
2023-11-13,CČN Trbovlje,EG.5.1,0.1883385,za
2023-11-13,CČN Trbovlje,EG.5.1.1,0.0346123,za
2023-11-13,CČN Trbovlje,EG.5.1.3,0.0285714,za
2023-11-13,CČN Trbovlje,EG.5.1.4,0.5197734,za
2023-11-13,CČN Trbovlje,Omikron,0.0042,za
2023-11-13,CČN Trbovlje,XBB* (XBB.X),0.009,za
2023-11-13,CČN Trbovlje,XBB.1.16* [Omikron (XBB.1.16.X)],0.0049,za
2023-11-13,CČN Trbovlje,XBB.1.5* [Omikron (XBB.1.5.X)],0.0136,za
2023-11-13,CČN Trbovlje,XBB.1.9* [Omikron (XBB.1.9.X)],0.1701177499999999,za
2023-11-13,CČN Trbovlje,XBB.2.3* [Omikron (XBB.2.3.X)],0.0207,za
2023-11-13,CČN Zagorje,Drugo,0.0064,za
2023-11-13,CČN Zagorje,EG.5,0.032214,za
2023-11-13,CČN Zagorje,EG.5.1,0.01484112,za
2023-11-13,CČN Zagorje,EG.5.1.2,0.0044843,za
2023-11-13,CČN Zagorje,EG.5.1.3,0.00819672,za
2023-11-13,CČN Zagorje,EG.5.1.4,0.00100998,za
2023-11-13,CČN Zagorje,XBB* (XBB.X),0.024,za
2023-11-13,CČN Zagorje,XBB.1.16* [Omikron (XBB.1.16.X)],0.0087,za
2023-11-13,CČN Zagorje,XBB.1.5* [Omikron (XBB.1.5.X)],0.0406,za
2023-11-13,CČN Zagorje,XBB.1.9* [Omikron (XBB.1.9.X)],0.4476538799999999,za
2023-11-13,CČN Zagorje,XBB.2.3* [Omikron (XBB.2.3.X)],0.4118,za
2023-11-13,OČN Šaleške doline,Drugo,0.0051,ce
2023-11-13,OČN Šaleške doline,EG.5.1,0.07616432,ce
2023-11-13,OČN Šaleške doline,EG.5.1.1,0.06469813,ce
2023-11-13,OČN Šaleške doline,EG.5.1.3,0.2,ce
2023-11-13,OČN Šaleške doline,EG.5.1.4,0.0255233,ce
2023-11-13,OČN Šaleške doline,EG.5.1.6,0.00242718,ce
2023-11-13,OČN Šaleške doline,Omikron,0.0073,ce
2023-11-13,OČN Šaleške doline,XBB* (XBB.X),0.1199,ce
2023-11-13,OČN Šaleške doline,XBB.1.16* [Omikron (XBB.1.16.X)],0.1475,ce
2023-11-13,OČN Šaleške doline,XBB.1.5* [Omikron (XBB.1.5.X)],0.2092,ce
2023-11-13,OČN Šaleške doline,XBB.1.9* [Omikron (XBB.1.9.X)],0.0255870699999999,ce
2023-11-13,OČN Šaleške doline,XBB.2.3* [Omikron (XBB.2.3.X)],0.1164,ce
2023-11-13,ČN Celje,BA.2.86.1,0.0223577,ce
2023-11-13,ČN Celje,Drugo,0.0293,ce
2023-11-13,ČN Celje,EG.5.1,0.14886782,ce
2023-11-13,ČN Celje,EG.5.2,0.00220751,ce
2023-11-13,ČN Celje,Omikron,0.0307423,ce
2023-11-13,ČN Celje,XBB* (XBB.X),0.1008,ce
2023-11-13,ČN Celje,XBB.1.16* [Omikron (XBB.1.16.X)],0.2943,ce
2023-11-13,ČN Celje,XBB.1.5* [Omikron (XBB.1.5.X)],0.0103,ce
2023-11-13,ČN Celje,XBB.1.9* [Omikron (XBB.1.9.X)],0.1555246699999999,ce
2023-11-13,ČN Celje,XBB.2.3* [Omikron (XBB.2.3.X)],0.2047,ce
2023-11-13,ČN Koper,Drugo,0.0034,kp
2023-11-13,ČN Koper,EG.5.1.2,0.00369004,kp
2023-11-13,ČN Koper,EG.5.1.3,0.31773336,kp
2023-11-13,ČN Koper,Omikron,0.0032,kp
2023-11-13,ČN Koper,XBB* (XBB.X),0.3156,kp
2023-11-13,ČN Koper,XBB.1.5* [Omikron (XBB.1.5.X)],0.2686,kp
2023-11-13,ČN Koper,XBB.1.9* [Omikron (XBB.1.9.X)],0.0554765999999999,kp
2023-11-13,ČN Koper,XBB.2.3* [Omikron (XBB.2.3.X)],0.0323,kp
2023-11-13,ČN Novo mesto,BA.2.86,0.0129794,nm
2023-11-13,ČN Novo mesto,BA.2.86.1,0.0183639,nm
2023-11-13,ČN Novo mesto,Drugo,0.0128,nm
2023-11-13,ČN Novo mesto,EG.5.1,0.04347134,nm
2023-11-13,ČN Novo mesto,EG.5.1.3,0.00465116,nm
2023-11-13,ČN Novo mesto,EG.5.1.4,0.00726117,nm
2023-11-13,ČN Novo mesto,Omikron,0.0020567,nm
2023-11-13,ČN Novo mesto,XBB* (XBB.X),0.0734,nm
2023-11-13,ČN Novo mesto,XBB.1.16* [Omikron (XBB.1.16.X)],0.0363,nm
2023-11-13,ČN Novo mesto,XBB.1.5* [Omikron (XBB.1.5.X)],0.6283,nm
2023-11-13,ČN Novo mesto,XBB.1.9* [Omikron (XBB.1.9.X)],0.09541633,nm
2023-11-13,ČN Novo mesto,XBB.2.3* [Omikron (XBB.2.3.X)],0.0641,nm
2023-11-19,CČN Ljubljana,BA.2.86.1,0.171053,lj
2023-11-19,CČN Ljubljana,Drugo,0.0068,lj
2023-11-19,CČN Ljubljana,EG.5,0.02021531,lj
2023-11-19,CČN Ljubljana,EG.5.1.3,0.0899429,lj
2023-11-19,CČN Ljubljana,EG.5.2,0.00478469,lj
2023-11-19,CČN Ljubljana,Omikron,0.0262469999999999,lj
2023-11-19,CČN Ljubljana,XBB* (XBB.X),0.0055,lj
2023-11-19,CČN Ljubljana,XBB.1.16* [Omikron (XBB.1.16.X)],0.1494,lj
2023-11-19,CČN Ljubljana,XBB.1.5* [Omikron (XBB.1.5.X)],0.1573,lj
2023-11-19,CČN Ljubljana,XBB.1.9* [Omikron (XBB.1.9.X)],0.3486571,lj
2023-11-19,CČN Ljubljana,XBB.2.3* [Omikron (XBB.2.3.X)],0.02,lj
2023-11-19,CČN Murska Sobota,BA.2.86.1,0.027027,ms
2023-11-19,CČN Murska Sobota,EG.5.1.4,0.02020478,ms
2023-11-19,CČN Murska Sobota,Omikron,-2.6999999999999247e-05,ms
2023-11-19,CČN Murska Sobota,XBB* (XBB.X),0.0251,ms
2023-11-19,CČN Murska Sobota,XBB.1.16* [Omikron (XBB.1.16.X)],0.0702,ms
2023-11-19,CČN Murska Sobota,XBB.1.5* [Omikron (XBB.1.5.X)],0.1486,ms
2023-11-19,CČN Murska Sobota,XBB.1.9* [Omikron (XBB.1.9.X)],0.45539522,ms
2023-11-19,CČN Murska Sobota,XBB.2.3* [Omikron (XBB.2.3.X)],0.2528,ms
2023-11-19,ČN Domžale Kamnik,BA.2.86,0.05740699,lj
2023-11-19,ČN Domžale Kamnik,BA.2.86.1,0.175926,lj
2023-11-19,ČN Domžale Kamnik,Omikron,0.13506701,lj
2023-11-19,ČN Domžale Kamnik,XBB* (XBB.X),0.1718,lj
2023-11-19,ČN Domžale Kamnik,XBB.1.16* [Omikron (XBB.1.16.X)],0.0271,lj
2023-11-19,ČN Domžale Kamnik,XBB.1.5* [Omikron (XBB.1.5.X)],0.0952,lj
2023-11-19,ČN Domžale Kamnik,XBB.1.9* [Omikron (XBB.1.9.X)],0.303,lj
2023-11-19,ČN Domžale Kamnik,XBB.2.3* [Omikron (XBB.2.3.X)],0.0345,lj
2023-11-19,ČN Kranj,BA.2.86.1,0.08407,kr
2023-11-19,ČN Kranj,Drugo,0.0051,kr
2023-11-19,ČN Kranj,EG.5.1,0.0478438,kr
2023-11-19,ČN Kranj,EG.5.1.1,0.0223613,kr
2023-11-19,ČN Kranj,EG.5.1.3,0.0980392,kr
2023-11-19,ČN Kranj,Omikron,2.999999999998837e-05,kr
2023-11-19,ČN Kranj,XBB* (XBB.X),0.065,kr
2023-11-19,ČN Kranj,XBB.1.16* [Omikron (XBB.1.16.X)],0.0759,kr
2023-11-19,ČN Kranj,XBB.1.5* [Omikron (XBB.1.5.X)],0.2289,kr
2023-11-19,ČN Kranj,XBB.1.9* [Omikron (XBB.1.9.X)],0.3156557,kr
2023-11-19,ČN Kranj,XBB.2.3* [Omikron (XBB.2.3.X)],0.0571,kr
2023-11-19,ČN Maribor,BA.2.86.1,0.078125,mb
2023-11-19,ČN Maribor,EG.5.1,0.3325783,mb
2023-11-19,ČN Maribor,EG.5.1.6,0.012987,mb
2023-11-19,ČN Maribor,EG.5.1.7,0.0791557,mb
2023-11-19,ČN Maribor,Omikron,0.052875,mb
2023-11-19,ČN Maribor,XBB* (XBB.X),0.0522,mb
2023-11-19,ČN Maribor,XBB.1.16* [Omikron (XBB.1.16.X)],0.0594,mb
2023-11-19,ČN Maribor,XBB.1.5* [Omikron (XBB.1.5.X)],0.0577,mb
2023-11-19,ČN Maribor,XBB.1.9* [Omikron (XBB.1.9.X)],0.198979,mb
2023-11-19,ČN Maribor,XBB.2.3* [Omikron (XBB.2.3.X)],0.0759,mb
2023-11-19,ČN Nova Gorica,BA.2.86,0.0464644,ng
2023-11-19,ČN Nova Gorica,BA.2.86.1,0.0757576,ng
2023-11-19,ČN Nova Gorica,Drugo,0.0045,ng
2023-11-19,ČN Nova Gorica,EG.5.1.3,0.058973,ng
2023-11-19,ČN Nova Gorica,Omikron,0.006578,ng
2023-11-19,ČN Nova Gorica,XBB* (XBB.X),0.093,ng
2023-11-19,ČN Nova Gorica,XBB.1.16* [Omikron (XBB.1.16.X)],0.1412,ng
2023-11-19,ČN Nova Gorica,XBB.1.5* [Omikron (XBB.1.5.X)],0.1282,ng
