date,absent.from,absent.to,school_type,school,person_type,person_class,reason
2021-01-31,2021-01-30,2021-02-02,PV,13989,A,PVSO2,OSSUM
2021-01-31,2021-01-30,2021-01-31,PV,13989,E,PVV,OSSUM
2021-01-31,2021-01-30,2021-02-07,PV,14079,E,PVV,PVSUM
2021-01-31,2021-01-30,2021-02-09,PV,14079,E,PVV,PVOKU
2021-01-31,2021-02-01,2021-02-08,PV,19850,E,PVV,OSOKU
2021-01-31,2021-02-01,2021-02-08,PV,19850,E,PVV,OSOKU
2021-01-31,2021-02-01,2021-02-08,PV,19850,E,PVDS,OSSUM
2021-01-31,2021-02-01,2021-02-08,PV,19850,E,PVDS,OSSUM
2021-01-31,2021-02-01,2021-02-08,PV,19850,E,PVDD,OSSUM
2021-01-31,2021-01-25,2021-02-04,PV,23895,E,PVDD,PVOKU
2021-01-31,2021-01-27,2021-02-06,PV,23895,E,PVV,PVSUM
2021-01-31,2021-01-13,2021-01-22,SS,73,E,SSU,SSOKU
2021-02-01,2021-01-21,2021-01-31,GS,10569,E,GSDD,GSOKU
2021-02-01,2021-01-27,2021-02-10,GS,530,E,GSU,GSSUM
2021-02-01,2021-01-29,2021-02-12,GS,591,E,GSDD,GSOKU
2021-02-01,2021-01-26,2021-02-01,OS,112,A,OS3,OSSUM
2021-02-01,2021-01-24,2021-02-06,OS,1203,E,OSDS,OSOKU
2021-02-01,2021-01-30,2021-02-09,OS,1206,E,OSU,OSSUM
2021-02-01,2021-01-24,2021-02-02,OS,121,E,OSDS,OSOKU
2021-02-01,2021-01-24,2021-02-03,OS,1215,A,OS2,OSSUM
2021-02-01,2021-01-24,2021-02-03,OS,1215,A,OS3,OSSUM
2021-02-01,2021-02-01,2021-02-08,OS,122,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-08,OS,122,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-08,OS,122,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-08,OS,122,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-08,OS,122,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,1229,E,OSDD,OSOKU
2021-02-01,2021-01-31,2021-02-10,OS,1229,E,OSU,OSOKU
2021-02-01,2021-01-24,2021-02-03,OS,1233,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,129,E,OSDD,OSOKU
2021-02-01,2021-02-02,2021-02-15,OS,131,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,1312,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,1312,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,1312,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,1312,E,OSDD,OSOKU
2021-02-01,2021-01-26,2021-02-04,OS,1312,E,OSU,OSSUM
2021-02-01,2021-01-29,2021-02-07,OS,1312,E,OSDD,OSSUM
2021-02-01,2021-01-25,2021-02-05,OS,1315,A,OS2,OSOSE
2021-02-01,2021-01-26,2021-03-05,OS,132,A,OS3,OSSUM
2021-02-01,2021-01-27,2021-02-05,OS,132,A,OS3,OSSUM
2021-02-01,2021-01-31,2021-02-14,OS,132,A,OS1,OSSUM
2021-02-01,2021-01-25,2021-02-08,OS,132,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,1342,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,1344,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,1344,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-09,OS,1352,A,OS1,OSSUM
2021-02-01,2021-01-26,2021-02-05,OS,1353,A,OS2,OSSUM
2021-02-01,2021-01-26,2021-02-05,OS,1353,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,1358,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,1370,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,1370,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-12,OS,1374,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,142,A,OS3,OSSUM
2021-02-01,2021-01-27,2021-02-05,OS,143,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-01,OS,145,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-01,OS,145,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-01,OS,145,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-01,OS,145,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-01,OS,145,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-01,OS,145,A,OS2,OSOSE
2021-02-01,2021-02-01,2021-02-01,OS,145,A,OS3,OSOSE
2021-02-01,2021-02-02,2021-02-05,OS,166,E,OSU,OSSUM
2021-02-01,2021-02-02,2021-02-05,OS,166,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-05,OS,174,A,OS1,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,17510,A,OS2,OSSUM
2021-02-01,2021-01-30,2021-02-09,OS,17510,A,OS1,OSOKU
2021-02-01,2021-01-30,2021-02-09,OS,17510,A,OS3,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,17510,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,17510,E,OSU,OSOKU
2021-02-01,2021-01-23,2021-02-02,OS,17510,E,OSU,OSOKU
2021-02-01,2021-01-28,2021-02-07,OS,17510,E,OSU,OSSUM
2021-02-01,2021-01-30,2021-02-09,OS,17510,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,180,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,180,A,OS2,OSSUM
2021-02-01,2021-01-31,2021-02-09,OS,201,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-09,OS,223,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-09,OS,223,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-09,OS,223,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-09,OS,223,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-09,OS,223,E,OSDD,OSSUM
2021-02-01,2021-02-01,2021-02-09,OS,223,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,224,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,224,E,OSDD,OSOKU
2021-02-01,2021-01-28,2021-02-07,OS,224,E,OSU,OSSUM
2021-02-01,2021-01-29,2021-02-08,OS,224,E,OSU,OSSUM
2021-02-01,2021-01-29,2021-02-08,OS,224,E,OSU,OSSUM
2021-02-01,2021-01-29,2021-02-08,OS,224,E,OSU,OSSUM
2021-02-01,2021-01-29,2021-02-08,OS,224,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,225,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,225,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,225,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,225,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,225,E,OSDD,OSOKU
2021-02-01,2021-02-02,2021-02-12,OS,227,E,OSU,OSOKU
2021-02-01,2021-02-02,2021-02-12,OS,227,E,OSDS,OSOKU
2021-02-01,2021-02-02,2021-02-12,OS,227,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,228,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,228,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,228,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,228,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,228,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,228,E,OSDD,OSOKU
2021-02-01,2021-02-02,2021-02-10,OS,228,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-12,OS,23155,A,OS2,OSOKU
2021-02-01,2021-01-26,2021-02-05,OS,23155,A,OS1,OSOSE
2021-02-01,2021-01-26,2021-02-05,OS,23155,A,OS3,OSOSE
2021-02-01,2021-01-26,2021-02-05,OS,23155,A,OS3,OSOSE
2021-02-01,2021-01-03,2021-01-13,OS,249,E,OSU,OSOKU
2021-02-01,2021-01-05,2021-01-15,OS,249,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,251,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-09,OS,252,A,OS1,OSOKU
2021-02-01,2021-01-22,2021-01-31,OS,252,A,OS1,OSSUM
2021-02-01,2021-01-31,2021-02-09,OS,256,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,265,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-13,OS,266,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,268,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,268,A,OS3,OSSUM
2021-02-01,2021-02-02,2021-02-11,OS,272,A,OS1,OSSUM
2021-02-01,2021-01-25,2021-02-04,OS,272,A,OS1,OSOSE
2021-02-01,2021-01-25,2021-02-05,OS,272,A,OS1,OSOSE
2021-02-01,2021-01-27,2021-02-05,OS,272,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,273,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,273,E,OSDD,OSOKU
2021-02-01,2021-01-28,2021-02-05,OS,274,E,OSDD,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,284,E,OSDS,OSSUM
2021-02-01,2021-02-01,2021-02-05,OS,285,A,OS3,OSSUM
2021-02-01,2021-01-25,2021-02-01,OS,286,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,291,E,OSDD,OSOKU
2021-02-01,2021-01-25,2021-02-05,OS,297,A,OS2,OSOSE
2021-02-01,2021-01-25,2021-02-05,OS,297,A,OS3,OSOSE
2021-02-01,2021-01-29,2021-02-05,OS,297,A,OS2,OSSUM
2021-02-01,2021-01-29,2021-02-07,OS,297,A,OS1,OSSUM
2021-02-01,2021-01-26,2021-02-05,OS,303,A,OS2,OSOSE
2021-02-01,2021-02-01,2021-02-10,OS,303,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-04,OS,307,A,OS3,OSOSE
2021-02-01,2021-02-01,2021-02-05,OS,307,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-05,OS,307,E,OSDS,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,307,E,OSDS,OSOKU
2021-02-01,2021-02-02,2021-02-11,OS,315,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,321,A,OS2,OSSUM
2021-02-01,2021-01-26,2021-02-05,OS,321,A,OS2,OSSUM
2021-02-01,2021-01-26,2021-02-05,OS,321,A,OS3,OSOKU
2021-02-01,2021-01-28,2021-02-07,OS,321,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,321,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,321,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,321,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,322,E,OSU,OSOKU
2021-02-01,2021-01-30,2021-02-08,OS,322,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,323,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,323,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,323,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,323,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,323,E,OSDD,OSSUM
2021-02-01,2021-01-23,2021-02-01,OS,325,E,OSDD,OSSUM
2021-02-01,2021-01-28,2021-02-06,OS,325,E,OSU,OSSUM
2021-02-01,2021-01-30,2021-02-08,OS,325,E,OSDD,OSSUM
2021-02-01,2021-01-26,2021-02-05,OS,329,A,OS2,OSSUM
2021-02-01,2020-12-23,2021-01-21,OS,333,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,335,E,OSDD,OSOKU
2021-02-01,2021-01-31,2021-02-10,OS,351,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,352,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,353,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,3545,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-14,OS,356,A,OS2,OSOKU
2021-02-01,2021-02-01,2021-02-14,OS,356,E,OSU,OSOKU
2021-02-01,2021-01-28,2021-01-28,OS,356,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,359,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,372,E,OSU,OSOKU
2021-02-01,2021-01-22,2021-02-01,OS,376,E,OSU,OSOKU
2021-02-01,2021-01-28,2021-02-06,OS,376,E,OSDD,OSOKU
2021-02-01,2021-01-31,2021-02-09,OS,3767,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,3790,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,394,E,OSDS,OSOKU
2021-02-01,2021-01-21,2021-01-31,OS,395,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,401,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,401,E,OSDD,OSOKU
2021-02-01,2021-01-23,2021-02-05,OS,401,E,OSU,OSOKU
2021-02-01,2021-01-24,2021-02-05,OS,401,E,OSU,OSOKU
2021-02-01,2021-01-24,2021-02-05,OS,401,E,OSDS,OSOKU
2021-02-01,2021-01-29,2021-02-07,OS,401,E,OSDD,OSSUM
2021-02-01,2021-01-26,2021-02-02,OS,402,E,OSDS,OSSUM
2021-02-01,2021-01-28,2021-02-03,OS,402,E,OSU,OSSUM
2021-02-01,2021-01-31,2021-02-09,OS,407,A,OS1,OSOKU
2021-02-01,2021-02-01,2021-02-03,OS,410,A,OS3,OSSUM
2021-02-01,2021-01-26,2021-02-06,OS,416,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-02,OS,422,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-02,OS,422,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-02,OS,422,A,OS2,OSOSE
2021-02-01,2021-01-26,2021-02-05,OS,422,A,OS2,OSSUM
2021-02-01,2021-01-29,2021-02-08,OS,422,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-08,OS,424,A,OS1,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,427,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,427,E,OSU,OSOKU
2021-02-01,2021-01-29,2021-02-13,OS,437,E,OSU,OSOKU
2021-02-01,2021-01-29,2021-02-07,OS,438,E,OSU,OSSUM
2021-02-01,2021-01-31,2021-02-10,OS,438,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-09,OS,439,A,OS2,OSSUM
2021-02-01,2021-01-28,2021-02-02,OS,443,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,454,E,OSDD,OSOKU
2021-02-01,2021-01-25,2021-02-04,OS,459,E,OSDD,OSOKU
2021-02-01,2021-01-28,2021-02-06,OS,462,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-05,OS,472,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,472,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-11,OS,472,A,OS3,OSOSE
2021-02-01,2021-02-01,2021-02-11,OS,472,A,OS3,OSOSE
2021-02-01,2021-02-01,2021-02-11,OS,472,A,OS3,OSOSE
2021-02-01,2021-02-01,2021-02-11,OS,472,A,OS3,OSOSE
2021-02-01,2021-02-01,2021-02-10,OS,473,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,482,A,OS1,OSSUM
2021-02-01,2021-01-25,2021-02-03,OS,484,E,OSDD,OSOKU
2021-02-01,2021-01-25,2021-02-03,OS,484,E,OSDD,OSSUM
2021-02-01,2021-01-25,2021-02-03,OS,484,E,OSDD,OSOKU
2021-02-01,2021-01-25,2021-02-03,OS,484,E,OSDD,OSOKU
2021-02-01,2021-01-25,2021-03-03,OS,484,E,OSU,OSOKU
2021-02-01,2021-01-25,2021-03-03,OS,484,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,495,A,OS2,OSOSE
2021-02-01,2021-02-01,2021-02-11,OS,495,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,495,A,OS2,OSOSE
2021-02-01,2021-02-01,2021-02-11,OS,495,A,OS3,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,495,A,OS3,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,500,E,OSDD,OSOKU
2021-02-01,2021-01-29,2021-02-08,OS,503,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-01,OS,504,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-01,OS,504,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-01,OS,504,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-01,OS,504,A,OS3,OSSUM
2021-02-01,2021-02-01,2021-02-03,OS,504,A,OS2,OSOKU
2021-02-01,2021-02-01,2021-02-03,OS,504,A,OS3,OSOKU
2021-02-01,2021-01-20,2021-02-09,OS,506,E,OSDD,OSOKU
2021-02-01,2021-01-25,2021-02-04,OS,506,E,OSU,OSSUM
2021-02-01,2021-01-29,2021-02-09,OS,506,E,OSU,OSSUM
2021-02-01,2021-01-25,2021-02-03,OS,520,E,OSDS,OSOKU
2021-02-01,2021-01-25,2021-02-04,OS,520,E,OSU,OSOKU
2021-02-01,2021-01-29,2021-02-08,OS,536,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,544,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,544,A,OS2,OSSUM
2021-02-01,2021-01-25,2021-01-31,OS,544,E,OSU,OSOKU
2021-02-01,2021-01-31,2021-02-10,OS,562,E,OSU,OSOKU
2021-02-01,2021-01-31,2021-02-10,OS,564,E,OSU,OSSUM
2021-02-01,2021-01-31,2021-02-09,OS,576,E,OSU,OSSUM
2021-02-01,2021-01-31,2021-02-10,OS,577,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,579,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,579,A,OS1,OSSUM
2021-02-01,2021-01-28,2021-02-01,OS,579,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,580,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,580,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,580,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-10,OS,580,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-12,OS,590,A,OS2,OSSUM
2021-02-01,2021-01-21,2021-02-01,OS,600,A,OS1,OSSUM
2021-02-01,2021-01-25,2021-02-19,OS,600,A,OS2,OSOSE
2021-02-01,2021-01-25,2021-02-19,OS,600,A,OS3,OSOSE
2021-02-01,2021-01-24,2021-02-03,OS,602,A,OS1,OSSUM
2021-02-01,2021-01-24,2021-02-03,OS,602,A,OS3,OSSUM
2021-02-01,2021-01-28,2021-02-07,OS,611,A,OS2,OSSUM
2021-02-01,2021-01-31,2021-02-10,OS,613,E,OSU,OSOKU
2021-02-01,2021-01-31,2021-02-10,OS,613,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,635,A,OS2,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,635,A,OS2,OSSUM
2021-02-01,2021-01-31,2021-02-09,OS,647,E,OSDD,OSSUM
2021-02-01,2021-02-01,2021-02-01,OS,652,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-01,OS,652,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-01,OS,652,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-01,OS,652,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-01,OS,652,A,OS3,OSSUM
2021-02-01,2021-02-01,2021-02-01,OS,652,A,OS3,OSOSE
2021-02-01,2021-01-24,2021-02-03,OS,679,A,OS1,OSSUM
2021-02-01,2021-01-24,2021-02-03,OS,679,A,OS3,OSSUM
2021-02-01,2021-01-19,2021-01-28,OS,710,E,OSDD,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,759,A,OS1,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,759,A,OS3,OSSUM
2021-02-01,2021-01-27,2021-02-08,OS,767,A,OS1,OSSUM
2021-02-01,2021-01-27,2021-02-08,OS,767,A,OS2,OSOSE
2021-02-01,2021-01-29,2021-02-08,OS,768,A,OS3,OSSUM
2021-02-01,2021-01-27,2021-02-05,OS,776,A,OS3,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,811,A,OS1,OSSUM
2021-02-01,2021-01-29,2021-02-08,OS,811,A,OS1,OSOSE
2021-02-01,2021-01-29,2021-02-08,OS,811,A,OS1,OSSUM
2021-02-01,2021-01-29,2021-02-08,OS,811,A,OS2,OSOSE
2021-02-01,2021-02-01,2021-02-10,OS,825,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-10,OS,825,A,OS2,OSSUM
2021-02-01,2021-01-26,2021-02-04,OS,938,A,OS1,OSSUM
2021-02-01,2021-01-29,2021-02-08,OS,941,E,OSDS,OSSUM
2021-02-01,2021-01-29,2021-02-08,OS,941,E,OSDS,OSSUM
2021-02-01,2021-01-29,2021-02-08,OS,941,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,957,E,OSU,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,960,A,OS3,OSOSE
2021-02-01,2021-02-01,2021-02-03,OS,962,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-03,OS,962,A,OS2,OSSUM
2021-02-01,2021-02-01,2021-02-03,OS,962,A,OS3,OSSUM
2021-02-01,2021-02-01,2021-02-05,OS,962,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-05,OS,962,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-09,OS,962,A,OS3,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,969,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-11,OS,969,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-11,OS,969,A,OS1,OSOSE
2021-02-01,2021-02-01,2021-02-11,OS,969,A,OS2,OSOSE
2021-02-01,2021-02-01,2021-02-11,OS,969,A,OS2,OSOSE
2021-02-01,2021-02-01,2021-02-11,OS,969,A,OS3,OSOSE
2021-02-01,2021-01-29,2021-02-08,OS,969,A,OS2,OSOSE
2021-02-01,2021-01-29,2021-02-08,OS,969,A,OS2,OSOSE
2021-02-01,2021-01-29,2021-02-08,OS,969,A,OS3,OSOSE
2021-02-01,2021-01-28,2021-02-07,OS,976,E,OSDS,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,977,E,OSDD,OSOKU
2021-02-01,2021-01-29,2021-02-08,OS,977,E,OSU,OSSUM
2021-02-01,2021-02-01,2021-02-11,OS,978,A,OS1,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,978,E,OSDD,OSOKU
2021-02-01,2021-02-01,2021-02-11,OS,991,E,OSU,OSOKU
2021-02-01,2020-09-01,2021-02-01,OSPP,138,A,OSPPST6,OSPPOSE
2021-02-01,2021-01-05,2021-02-01,OSPP,138,A,OSPPST3,OSPPOSE
2021-02-01,2021-01-05,2021-02-01,OSPP,138,A,OSPPST5,OSPPOSE
2021-02-01,2021-01-05,2021-02-05,OSPP,138,A,OSPP1,OSPPOSE
2021-02-01,2021-02-01,2021-02-11,OSPP,152,A,OSPPST5,OSPPOSE
2021-02-01,2021-02-01,2021-02-11,OSPP,152,A,OSPPST5,OSPPOSE
2021-02-01,2021-01-31,2021-02-10,OSPP,202,A,OSPP2,OSPPSUM
2021-02-01,2021-02-01,2021-02-12,OSPP,229,A,OSPPST5,OSPPOKU
2021-02-01,2021-02-01,2021-02-12,OSPP,229,A,OSPPST6,OSPPOKU
2021-02-01,2021-02-01,2021-02-11,OSPP,235,E,OSPPU,OSPPOKU
2021-02-01,2021-02-01,2021-02-11,OSPP,235,E,OSPPU,OSPPOKU
2021-02-01,2021-02-01,2021-02-11,OSPP,235,E,OSPPDD,OSPPOKU
2021-02-01,2021-01-29,2021-02-08,OSPP,281,A,OSPP6,OSPPOKU
2021-02-01,2021-02-01,2021-02-11,OSPP,3492,A,OSPPST2,OSPPSUM
2021-02-01,2021-01-31,2021-02-10,OSPP,3492,E,OSPPU,OSPPSUM
2021-02-01,2021-01-31,2021-02-10,OSPP,3492,E,OSPPU,OSPPSUM
2021-02-01,2021-02-01,2021-02-01,OSPP,378,A,OSPPST2,OSPPSUM
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPP3,OSPPOSE
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPP9,OSPPOSE
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPPST2,OSPPOSE
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPPST2,OSPPOSE
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPPST2,OSPPOSE
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPPST3,OSPPOSE
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPPST3,OSPPOSE
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPPST4,OSPPOSE
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPPST4,OSPPOSE
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPPST5,OSPPSUM
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPPST6,OSPPSUM
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPPST6,OSPPOSE
2021-02-01,2021-02-01,2021-02-05,OSPP,378,A,OSPPST6,OSPPOSE
2021-02-01,2021-02-02,2021-02-10,OSPP,378,E,OSPPU,OSPPOKU
2021-02-01,2021-02-01,2021-02-02,OSPP,391,A,OSPP4,OSPPOSE
2021-02-01,2021-02-01,2021-02-11,OSPP,391,A,OSPP6,OSPPSUM
2021-02-01,2021-02-01,2021-02-11,OSPP,391,A,OSPP7,OSPPSUM
2021-02-01,2021-01-04,2021-02-01,OSPP,391,A,OSPPST6,OSPPOSE
2021-02-01,2021-01-28,2021-02-07,OSPP,411,A,OSPPST5,OSPPOKU
2021-02-01,2021-01-29,2021-02-08,OSPP,411,E,OSPPU,OSPPSUM
2021-02-01,2021-01-29,2021-02-08,OSPP,411,E,OSPPU,OSPPSUM
2021-02-01,2021-01-29,2021-02-08,OSPP,411,E,OSPPDD,OSPPSUM
2021-02-01,2021-01-29,2021-02-08,OSPP,411,E,OSPPDD,OSPPSUM
2021-02-01,2021-02-01,2021-02-11,OSPP,494,A,OSPPST6,OSPPSUM
2021-02-01,2021-02-01,2021-02-11,OSPP,499,E,OSPPDD,OSPPOKU
2021-02-01,2021-01-04,2021-02-18,OSPP,547,A,OSPPST6,OSPPOSE
2021-02-01,2021-01-04,2021-02-18,OSPP,547,A,OSPPST6,OSPPOSE
2021-02-01,2021-01-04,2021-02-19,OSPP,547,A,OSPPST4,OSPPOSE
2021-02-01,2021-01-10,2021-02-02,OSPP,547,A,OSPP9,OSPPOSE
2021-02-01,2021-01-06,2021-02-05,OSPP,637,A,OSPP3,OSPPOSE
