date,region.ce.braslovče,region.ce.celje,region.ce.dobje,region.ce.dobrna,region.ce.gornji_grad,region.ce.kozje,region.ce.laško,region.ce.ljubno,region.ce.luče,region.ce.mozirje,region.ce.nazarje,region.ce.podčetrtek,region.ce.polzela,region.ce.prebold,region.ce.rečica_ob_savinji,region.ce.rogatec,region.ce.rogaška_slatina,region.ce.slovenske_konjice,region.ce.tabor,region.ce.velenje,region.ce.vitanje,region.ce.vojnik,region.ce.vransko,region.ce.zreče,region.ce.šentjur,region.ce.šmarje_pri_jelšah,region.ce.šmartno_ob_paki,region.ce.šoštanj,region.ce.štore,region.ce.žalec,region.kk.bistrica_ob_sotli,region.kk.brežice,region.kk.kostanjevica_na_krki,region.kk.krško,region.kk.radeče,region.kk.sevnica,region.kp.ankaran,region.kp.divača,region.kp.hrpelje-kozina,region.kp.izola,region.kp.komen,region.kp.koper,region.kp.piran,region.kp.sežana,region.kr.bled,region.kr.bohinj,region.kr.cerklje_na_gorenjskem,region.kr.gorenja_vas-poljane,region.kr.gorje,region.kr.jesenice,region.kr.jezersko,region.kr.kranj,region.kr.kranjska_gora,region.kr.naklo,region.kr.preddvor,region.kr.radovljica,region.kr.tržič,region.kr.šenčur,region.kr.škofja_loka,region.kr.železniki,region.kr.žiri,region.kr.žirovnica,region.lj.borovnica,region.lj.brezovica,region.lj.dobrepolje,region.lj.dobrova-polhov_gradec,region.lj.dol_pri_ljubljani,region.lj.domžale,region.lj.grosuplje,region.lj.horjul,region.lj.ig,region.lj.ivančna_gorica,region.lj.kamnik,region.lj.komenda,region.lj.ljubljana,region.lj.log-dragomer,region.lj.logatec,region.lj.lukovica,region.lj.medvode,region.lj.mengeš,region.lj.moravče,region.lj.trzin,region.lj.velike_lašče,region.lj.vodice,region.lj.vrhnika,region.lj.škofljica,region.lj.šmartno_pri_litiji,region.mb.benedikt,region.mb.cerkvenjak,region.mb.cirkulane,region.mb.destrnik,region.mb.dornava,region.mb.duplek,region.mb.gorišnica,region.mb.hajdina,region.mb.hoče-slivnica,region.mb.kidričevo,region.mb.kungota,region.mb.lenart,region.mb.lovrenc_na_pohorju,region.mb.majšperk,region.mb.makole,region.mb.maribor,region.mb.markovci,region.mb.miklavž_na_dravskem_polju,region.mb.oplotnica,region.mb.ormož,region.mb.pesnica,region.mb.podlehnik,region.mb.poljčane,region.mb.ptuj,region.mb.rače-fram,region.mb.ruše,region.mb.selnica_ob_dravi,region.mb.slovenska_bistrica,region.mb.središče_ob_dravi,region.mb.starše,region.mb.sveta_ana,region.mb.sveta_trojica_v_slovenskih_goricah,region.mb.sveti_andraž_v_slovenskih_goricah,region.mb.sveti_tomaž,region.mb.trnovska_vas,region.mb.videm,region.mb.zavrč,region.mb.šentilj,region.mb.žetale,region.ms.apače,region.ms.beltinci,region.ms.cankova,region.ms.dobrovnik,region.ms.gornja_radgona,region.ms.gornji_petrovci,region.ms.grad,region.ms.hodoš,region.ms.juršinci,region.ms.kobilje,region.ms.križevci,region.ms.kuzma,region.ms.lendava,region.ms.ljutomer,region.ms.moravske_toplice,region.ms.murska_sobota,region.ms.odranci,region.ms.puconci,region.ms.radenci,region.ms.razkrižje,region.ms.rogašovci,region.ms.sveti_jurij_ob_ščavnici,region.ms.tišina,region.ms.turnišče,region.ms.velika_polana,region.ms.veržej,region.ms.črenšovci,region.ms.šalovci,region.ng.ajdovščina,region.ng.bovec,region.ng.brda,region.ng.cerkno,region.ng.idrija,region.ng.kanal,region.ng.kobarid,region.ng.miren-kostanjevica,region.ng.nova_gorica,region.ng.renče-vogrsko,region.ng.tolmin,region.ng.vipava,region.ng.šempeter-vrtojba,region.nm.dolenjske_toplice,region.nm.kostel,region.nm.kočevje,region.nm.loški_potok,region.nm.metlika,region.nm.mirna,region.nm.mirna_peč,region.nm.mokronog-trebelno,region.nm.novo_mesto,region.nm.ribnica,region.nm.semič,region.nm.sodražica,region.nm.straža,region.nm.trebnje,region.nm.črnomelj,region.nm.šentjernej,region.nm.šentrupert,region.nm.škocjan,region.nm.šmarješke_toplice,region.nm.žužemberk,region.po.bloke,region.po.cerknica,region.po.ilirska_bistrica,region.po.loška_dolina,region.po.pivka,region.po.postojna,region.sg.dravograd,region.sg.mežica,region.sg.mislinja,region.sg.muta,region.sg.podvelka,region.sg.prevalje,region.sg.radlje_ob_dravi,region.sg.ravne_na_koroškem,region.sg.ribnica_na_pohorju,region.sg.slovenj_gradec,region.sg.vuzenica,region.sg.črna_na_koroškem,region.t.tujina,region.za.hrastnik,region.za.litija,region.za.trbovlje,region.za.zagorje_ob_savi
2020-09-15,31,88,1,6,,2,10,8,,10,2,5,9,8,6,19,93,16,11,58,3,12,2,10,56,186,3,9,7,35,4,14,3,24,3,26,3,1,5,8,,51,19,11,7,,3,2,5,30,,95,4,10,7,21,27,19,29,2,3,11,7,23,3,10,3,58,27,31,22,15,58,10,720,7,12,13,24,14,6,4,30,12,9,28,6,4,3,3,4,3,3,1,4,10,4,8,17,12,4,1,185,2,10,7,10,9,1,6,16,9,9,2,50,,10,11,1,,1,2,5,2,15,3,,5,1,2,9,1,2,,,3,4,3,27,139,3,29,5,16,4,1,,3,11,10,4,7,11,1,20,1,,3,12,2,1,2,28,3,5,25,3,6,,14,,84,3,6,3,51,24,12,7,1,30,23,5,9,2,8,5,4,22,35,5,38,33,45,1,4,5,3,10,2,28,2,33,7,7,59,89,33,24,15
2020-09-16,34,94,1,6,,2,10,8,,10,2,5,9,8,6,19,93,19,11,58,3,13,2,11,57,187,3,9,8,36,4,14,3,24,3,27,3,3,5,8,,51,20,11,7,,3,2,5,31,,105,4,10,7,21,27,19,29,2,3,11,7,23,3,11,3,58,27,31,23,15,61,10,749,9,12,14,24,14,6,4,30,12,10,28,7,4,3,3,4,4,4,1,4,10,4,8,17,13,4,1,194,3,10,7,10,9,1,6,16,9,9,3,51,,11,11,1,,1,2,5,2,15,3,,5,1,2,9,1,2,,,3,4,3,29,139,3,29,5,16,4,1,,3,11,10,4,7,11,1,20,1,,3,12,2,1,3,28,3,6,25,3,6,,15,,84,3,6,4,53,24,12,7,1,30,23,5,9,2,8,5,4,22,36,5,39,33,45,1,4,5,3,10,2,29,2,35,7,7,60,89,34,24,16
2020-09-17,35,96,1,6,,2,10,8,,10,2,5,10,8,6,19,96,20,11,59,3,14,3,12,59,191,3,9,8,36,4,14,3,24,3,28,3,3,5,8,,51,20,11,7,,3,2,7,32,,110,5,11,8,23,28,20,29,2,3,11,7,25,3,11,3,61,27,31,24,15,66,10,786,10,12,14,25,15,6,5,31,12,12,29,7,5,3,3,4,4,5,1,5,10,4,8,18,14,4,1,198,3,12,7,11,9,1,6,16,10,9,4,52,,12,12,1,,1,2,5,2,15,3,,5,1,2,11,1,2,,,3,4,3,32,139,3,30,5,16,4,1,,3,11,10,4,7,11,1,21,1,,3,12,2,1,3,29,3,7,25,3,6,,16,,84,3,6,4,54,24,12,7,1,31,23,5,9,3,8,5,4,23,39,5,42,34,45,1,4,6,3,10,2,29,2,38,7,7,61,89,34,27,17
2020-09-18,36,98,1,6,,2,10,8,,11,2,5,10,8,6,19,96,23,12,59,4,16,3,13,61,191,4,9,8,36,4,14,3,24,3,28,3,4,5,8,,51,21,11,8,,3,2,7,32,,112,6,12,8,23,29,20,29,2,3,11,7,26,3,12,3,64,27,31,25,15,68,10,816,13,13,14,27,15,6,5,33,12,12,31,7,5,4,3,4,4,6,1,7,10,4,8,18,14,4,1,206,3,12,7,12,11,1,6,17,11,9,4,53,,14,12,1,,1,2,5,2,16,3,,5,1,2,13,1,2,,,3,4,3,32,139,3,31,5,16,5,1,,3,11,10,4,7,11,1,21,1,,3,12,2,1,3,29,3,7,25,3,6,,18,,84,3,6,4,54,24,12,7,1,31,23,5,9,3,8,5,4,24,42,5,43,36,46,1,4,6,3,11,2,30,2,39,7,7,62,91,35,28,17
2020-09-19,36,99,1,6,,2,10,8,,11,2,6,10,10,6,19,97,23,12,59,4,16,3,13,62,191,4,9,8,36,4,14,3,25,3,30,3,5,5,8,,51,21,11,8,,3,2,7,32,,113,7,12,9,24,29,20,29,2,3,11,7,26,3,12,3,65,27,31,26,15,69,10,845,16,13,15,28,15,6,5,33,12,12,32,7,5,4,3,4,4,6,1,7,11,4,8,19,14,4,1,215,3,12,7,12,11,1,6,18,11,11,4,55,,14,12,1,,1,2,5,2,16,3,,5,2,2,14,1,2,,,3,4,3,32,139,3,31,5,16,5,1,,3,11,10,4,7,11,1,21,2,,3,12,2,1,3,31,4,7,25,4,6,,18,,84,3,6,4,55,24,12,8,1,31,23,5,9,3,8,5,4,24,51,5,55,43,46,1,4,6,3,11,2,31,2,40,7,8,64,92,35,28,17
2020-09-20,36,101,1,6,,3,10,8,,11,2,6,10,11,6,19,98,28,13,59,4,18,3,14,63,191,4,9,8,38,4,14,3,25,3,30,3,5,5,8,,51,21,11,8,,3,2,7,32,,113,7,12,9,24,29,20,29,2,3,11,7,26,3,12,3,65,27,31,26,15,69,10,850,17,13,15,29,15,6,5,33,13,12,32,7,5,4,3,4,4,6,1,7,11,5,8,19,14,5,1,220,3,12,7,12,13,1,6,18,11,11,5,58,,14,13,1,,1,2,6,2,18,3,,5,2,2,14,1,2,,,3,4,3,33,139,3,31,5,16,5,1,,3,11,10,4,7,11,1,21,2,,3,12,2,1,3,31,4,7,25,4,6,,18,,84,3,6,4,56,24,12,8,1,31,23,5,9,3,8,5,4,24,51,5,55,43,47,2,4,7,3,11,2,32,3,40,7,9,64,92,35,28,17
2020-09-21,37,105,1,6,,3,10,8,,11,2,6,10,11,6,19,99,30,13,61,4,18,3,16,63,191,4,9,8,39,4,14,3,25,3,30,3,6,6,8,1,51,21,11,8,,3,2,7,34,,115,7,12,9,25,30,22,29,2,3,11,7,26,3,12,4,69,28,31,26,15,69,10,875,21,13,15,30,15,6,5,33,13,14,32,7,5,4,3,4,4,6,1,7,11,5,8,19,14,5,1,226,3,12,8,13,13,1,6,19,11,11,6,59,,14,13,1,,1,2,7,2,18,3,1,5,2,2,14,1,2,,,3,4,3,33,139,3,31,5,16,5,1,,3,11,10,4,7,11,1,21,2,,3,12,2,1,3,31,4,7,25,4,6,,18,,84,3,6,4,56,25,12,8,1,31,23,5,9,3,8,5,4,25,53,5,57,44,48,2,4,7,3,12,2,32,3,40,7,11,65,92,35,28,18
2020-09-22,37,105,1,6,,4,10,8,,11,2,6,10,11,6,22,99,35,13,64,5,20,3,18,65,192,4,11,8,40,4,15,3,25,3,32,3,6,6,9,1,51,22,12,8,1,3,5,8,34,,119,7,13,9,26,32,23,31,3,3,11,7,27,3,12,4,71,29,31,26,15,72,10,895,21,13,15,33,15,6,5,33,13,16,32,7,5,5,3,4,4,8,1,7,11,6,8,20,14,5,1,235,3,12,8,13,13,1,7,19,11,13,6,63,,14,14,1,,1,2,7,2,18,3,1,5,2,2,14,1,2,,,3,4,3,33,139,3,31,5,16,5,1,,3,11,10,4,7,11,1,21,2,,3,12,2,1,3,32,4,8,25,4,6,,18,,84,4,6,4,57,25,12,8,1,32,23,5,9,3,8,5,4,25,53,5,57,44,51,3,4,7,4,12,2,32,3,48,9,14,67,94,41,30,18
2020-09-23,38,108,1,6,,4,10,8,,11,2,6,10,12,7,22,100,37,14,65,7,20,4,20,66,192,4,12,8,40,4,15,3,25,3,34,3,6,6,9,1,51,22,12,9,2,3,6,8,35,,123,7,13,9,26,33,23,31,3,3,11,7,28,3,12,4,79,30,31,27,15,76,10,919,22,13,16,33,16,6,5,33,13,17,32,7,5,5,3,4,5,8,1,7,11,7,8,20,14,6,1,243,3,12,8,13,13,1,7,19,11,13,6,67,,14,14,1,,1,2,7,2,18,3,1,5,2,3,15,1,2,,,3,4,3,33,140,3,33,5,16,5,1,,3,11,10,4,7,11,1,21,2,,3,12,2,1,3,33,4,8,25,4,6,,18,,84,4,6,4,58,26,12,8,1,32,23,5,9,3,8,5,4,26,54,5,61,44,51,4,4,7,4,12,4,33,3,48,10,22,68,95,45,30,19
2020-09-24,39,114,1,6,,4,11,8,,12,2,7,10,14,7,23,101,42,14,67,8,21,4,22,69,193,4,13,8,41,4,16,3,27,3,35,3,9,8,9,1,51,23,12,10,2,3,6,8,35,,127,7,13,9,28,34,23,33,4,3,12,8,29,3,12,5,86,31,31,27,17,78,10,971,23,13,17,37,17,6,6,33,14,19,32,7,5,5,3,4,5,10,1,7,13,7,8,21,14,6,1,249,4,12,8,14,13,1,7,19,11,14,6,68,1,14,14,1,,1,2,7,2,18,3,3,5,2,4,16,1,2,,,3,4,3,35,141,3,33,5,16,5,1,,3,11,10,4,7,11,1,22,3,,3,13,2,1,3,34,4,8,26,4,6,,19,,84,4,6,4,60,26,12,8,1,32,23,5,9,3,8,5,4,26,56,5,62,47,51,6,4,7,4,12,4,36,3,50,11,29,71,96,47,33,19
2020-09-25,40,118,1,6,,4,11,8,,12,2,7,11,16,7,23,102,44,14,68,9,21,5,24,72,194,4,13,8,41,4,17,4,28,3,35,3,9,10,10,3,53,23,12,10,3,5,6,8,37,,133,8,14,11,32,34,24,35,5,3,12,8,32,4,12,5,89,39,31,27,18,79,10,1005,25,13,19,38,17,7,7,33,18,19,35,8,5,5,4,4,6,10,1,7,14,7,8,23,15,7,1,255,10,12,9,14,14,2,7,22,11,16,6,71,1,14,14,1,,1,2,7,2,18,3,3,6,2,4,16,1,2,,,3,4,3,36,141,4,33,5,16,5,1,,3,12,10,4,7,11,1,22,3,,3,13,2,1,3,36,4,8,26,4,6,1,20,,84,4,6,4,60,26,12,8,1,34,24,5,9,3,8,5,4,26,58,5,62,48,53,7,4,7,4,14,4,38,3,51,11,37,71,96,48,35,21
2020-09-26,40,121,1,6,,4,13,8,,12,2,8,11,16,7,23,104,45,14,68,9,21,5,26,76,194,4,13,8,41,4,17,4,28,3,36,3,10,10,10,3,53,23,12,12,3,5,6,10,38,,137,8,14,11,34,36,24,38,5,3,12,8,33,4,12,7,91,39,31,30,18,81,11,1024,26,13,19,40,17,7,7,33,20,19,37,8,5,5,4,4,8,12,1,10,16,7,9,23,15,9,2,273,12,12,10,14,14,2,7,26,13,17,6,75,1,15,14,3,,1,2,7,2,18,3,3,7,2,4,17,1,2,,,3,4,3,37,141,5,34,5,16,5,1,,3,12,11,4,7,11,1,25,3,,3,13,2,1,3,37,4,10,26,4,6,1,20,,84,4,6,4,61,26,12,8,1,34,24,5,9,3,8,5,4,26,58,5,62,48,53,10,4,7,4,18,5,41,3,56,12,38,72,96,51,38,23
2020-09-27,40,123,1,6,,4,13,8,,12,2,8,11,16,7,23,104,46,14,68,9,21,5,26,77,194,4,13,8,41,4,17,4,28,3,36,3,10,10,10,3,53,23,12,12,3,5,6,10,38,,139,8,14,11,34,36,24,38,5,3,12,8,34,4,12,8,91,39,31,30,18,81,11,1034,26,13,19,40,17,7,7,33,20,20,37,8,5,5,4,4,8,12,1,10,16,7,9,23,16,9,2,274,12,12,10,14,14,2,7,27,13,17,6,76,1,16,14,3,,1,2,7,2,18,3,3,8,2,4,17,1,2,,,3,4,3,38,141,5,35,5,16,6,1,,3,13,11,4,7,12,1,25,3,,3,13,2,1,3,37,4,10,26,4,6,1,20,,84,4,6,4,62,26,12,9,1,35,24,5,9,3,8,5,4,26,58,5,62,48,54,11,4,7,4,18,5,42,3,56,12,38,73,96,51,38,25
2020-09-28,40,129,1,6,,4,13,8,,12,2,9,11,16,7,23,105,46,14,70,9,21,6,27,79,196,4,14,8,45,4,19,4,28,3,37,3,13,10,10,3,53,23,12,12,4,6,6,10,39,,144,8,14,11,34,36,24,43,6,3,12,8,34,4,12,8,95,40,31,31,18,81,11,1044,26,13,19,40,17,7,7,33,21,20,38,8,5,5,4,4,8,12,1,10,16,7,9,24,16,9,2,276,13,12,10,14,14,2,7,27,13,17,6,76,1,16,14,3,,1,2,7,2,18,3,3,8,2,4,17,1,2,,,3,4,3,39,143,5,35,5,16,6,1,,3,13,11,4,7,12,1,28,3,,3,14,2,1,3,39,4,10,27,4,6,1,23,,84,4,6,4,63,26,12,9,1,35,24,5,9,3,8,5,5,26,59,5,63,48,54,12,4,7,5,23,5,45,3,57,12,42,73,97,52,40,25
2020-09-29,40,135,1,6,,5,14,8,,12,3,9,12,16,7,23,106,48,14,73,10,23,6,32,80,197,4,14,8,45,4,19,4,30,3,37,3,13,10,10,3,53,23,12,13,5,10,6,11,44,,153,8,16,12,38,36,26,47,6,4,12,8,39,4,13,8,96,41,32,31,19,88,14,1081,27,14,25,40,19,8,9,33,22,23,39,8,5,5,4,4,8,13,2,12,17,7,9,26,16,9,2,282,14,12,11,14,14,2,7,27,15,19,7,79,1,16,14,3,,1,2,7,2,18,3,3,8,2,4,17,1,2,,,3,4,3,43,144,5,35,5,16,6,1,1,3,14,11,4,7,12,1,28,3,,4,14,2,1,3,39,4,13,27,4,6,1,24,,84,4,6,4,63,26,12,9,1,37,24,6,9,3,8,5,5,26,59,5,63,48,55,14,4,7,5,23,5,48,3,57,13,47,73,99,56,43,31
2020-09-30,40,141,1,6,,5,14,8,,13,3,9,12,16,7,23,108,50,14,74,10,23,6,34,81,198,5,14,8,49,4,20,4,30,3,40,3,13,10,10,4,53,23,13,13,6,10,6,11,48,,156,8,16,12,40,37,26,50,6,5,13,8,41,4,13,8,103,45,32,33,20,99,15,1101,27,14,25,40,20,8,10,33,22,24,39,10,5,5,5,4,8,15,4,13,20,7,10,27,16,9,2,289,14,13,13,15,15,2,7,33,15,19,8,81,1,17,14,3,,1,2,7,2,18,3,3,9,3,4,17,1,2,,,3,4,3,44,144,6,41,5,16,6,1,2,3,14,11,4,7,13,1,29,3,,4,14,2,1,3,39,4,15,27,4,8,1,24,,84,4,6,4,67,26,12,9,1,38,24,10,9,3,8,5,5,27,59,5,63,49,55,16,4,7,5,26,5,50,3,58,13,47,75,100,58,43,36
2020-10-01,41,148,1,6,,5,17,8,,14,4,9,12,18,9,23,109,50,14,77,11,23,7,36,85,199,5,16,8,50,4,21,4,32,3,40,3,13,10,12,4,53,25,13,13,6,11,7,11,55,,160,9,16,12,40,38,26,54,7,5,15,8,44,5,13,8,109,49,32,34,22,103,16,1148,27,15,25,41,20,9,12,33,24,28,43,15,5,5,5,4,8,16,6,13,21,7,10,27,18,9,2,301,14,13,14,15,15,2,8,34,15,19,9,87,1,18,14,3,,1,2,8,2,19,3,3,13,4,4,17,1,2,,,3,4,3,44,144,6,51,5,16,6,1,2,3,14,11,4,7,13,1,31,3,,4,14,2,1,3,40,4,16,27,4,8,1,24,,84,4,6,5,70,26,12,9,1,38,24,15,9,3,8,6,5,27,60,5,63,49,56,17,4,7,5,33,5,52,3,59,13,49,78,103,60,47,37
2020-10-02,42,153,1,6,,5,17,8,,15,5,9,12,20,10,23,111,56,14,79,12,24,7,38,88,200,5,19,8,50,5,21,4,36,3,40,4,14,10,12,6,55,26,16,13,8,11,8,12,59,,169,9,17,13,43,41,27,59,9,5,15,9,46,5,14,10,112,50,32,35,23,103,17,1185,28,17,25,42,20,11,14,33,24,29,46,16,5,5,5,4,8,16,8,14,27,7,11,27,18,9,3,310,14,14,16,15,15,3,9,36,15,19,10,89,1,19,14,4,1,2,2,9,2,19,3,3,15,4,4,17,1,2,,,3,4,3,46,145,7,56,5,16,6,2,3,4,14,11,4,7,13,1,33,3,1,4,15,2,1,3,41,4,18,27,4,8,1,25,,84,4,7,5,71,26,12,9,1,38,24,21,9,3,8,7,5,27,60,5,63,49,57,17,4,7,5,35,6,53,3,61,13,52,79,107,61,51,38
2020-10-03,42,153,1,6,,5,20,8,,15,5,9,12,20,10,23,113,60,14,79,13,24,8,41,91,201,5,19,8,50,5,22,4,37,3,40,4,14,10,12,7,55,26,16,14,9,11,9,12,66,,173,9,19,13,43,42,28,64,9,5,15,9,46,5,14,11,113,56,32,37,24,103,18,1206,29,19,26,43,20,11,14,33,24,30,49,19,5,5,5,5,8,16,9,14,31,7,13,27,18,9,4,314,15,15,17,15,15,3,12,36,15,19,11,91,1,19,14,4,1,2,2,9,2,19,3,3,16,4,4,17,1,2,,,3,4,3,46,146,8,56,5,17,6,2,3,5,14,11,4,7,14,1,33,3,2,4,16,2,1,3,42,4,20,28,4,8,1,25,,85,4,7,5,75,26,12,9,2,39,24,25,9,3,10,7,5,27,60,5,63,49,57,24,5,7,6,38,6,55,3,64,13,59,80,107,64,52,39
2020-10-04,42,156,1,6,,5,20,8,,15,5,9,12,20,10,23,114,61,14,79,14,24,8,41,91,201,5,19,8,50,5,22,4,37,3,43,4,14,10,12,7,56,26,16,14,9,12,10,12,67,,176,9,19,13,43,43,29,66,9,5,15,9,46,5,14,11,116,56,32,37,24,104,19,1213,31,20,26,44,20,12,14,34,24,31,49,19,5,5,5,5,8,16,10,18,31,8,13,27,18,9,4,321,15,16,17,15,15,3,12,37,16,19,11,92,1,19,14,4,1,2,2,11,2,19,3,3,17,4,4,17,1,2,,,3,5,3,47,146,9,56,5,17,6,2,4,5,14,11,4,7,16,1,34,4,2,4,17,2,1,3,42,4,23,28,4,8,1,25,,85,4,7,5,75,26,12,9,2,39,24,26,9,3,10,7,5,27,60,5,63,49,57,24,5,7,6,39,6,55,3,65,13,59,80,107,64,52,39
2020-10-05,43,161,1,6,,5,20,9,,17,6,9,12,20,13,25,115,62,14,80,14,25,8,44,92,202,5,21,8,51,6,22,5,40,3,44,4,15,10,13,8,56,27,17,14,10,12,13,12,72,,186,11,20,14,43,48,32,73,10,5,16,12,46,5,16,11,118,56,32,37,25,105,19,1245,33,20,27,44,20,12,14,34,26,35,54,19,5,5,5,5,8,16,10,18,36,8,13,28,18,9,5,330,17,16,17,16,16,3,12,37,16,19,14,92,1,19,14,5,1,3,2,11,2,19,3,3,19,4,4,17,1,3,,,3,5,3,47,148,9,56,5,17,6,2,4,6,14,12,4,7,17,1,35,4,2,4,17,2,1,3,42,4,26,28,4,8,1,25,,85,4,7,5,76,27,12,9,2,40,24,26,9,3,10,8,5,27,61,5,63,49,59,26,5,7,6,39,6,57,3,66,13,62,81,109,65,52,39
2020-10-06,43,163,1,6,,5,21,10,1,17,7,9,12,22,14,25,120,68,14,90,14,28,9,46,94,205,6,22,8,53,6,22,6,46,3,46,4,15,10,14,8,59,28,17,16,11,14,14,12,80,,201,12,22,14,50,48,34,77,12,5,17,13,47,5,20,11,126,64,32,41,27,114,19,1304,33,21,28,47,22,15,15,34,26,36,57,20,5,5,5,6,8,16,11,19,40,8,15,28,18,11,7,343,17,17,18,17,16,4,12,42,17,19,15,96,1,20,14,5,1,3,2,13,2,19,3,4,20,4,4,17,1,3,,,3,5,3,48,149,9,60,5,17,6,2,4,7,14,13,4,7,17,1,36,4,2,5,17,2,1,3,43,4,29,29,5,9,1,25,,86,4,7,5,87,27,12,9,3,43,24,34,10,5,11,9,5,27,67,8,64,53,61,27,5,7,6,41,6,58,3,70,13,62,84,110,69,58,45
2020-10-07,44,171,1,6,,5,22,11,2,19,9,9,12,24,15,26,122,70,14,95,15,30,10,48,96,206,6,23,8,55,6,23,6,52,3,46,5,15,10,15,9,61,29,19,19,12,20,20,12,87,,210,13,23,15,54,51,34,87,13,6,17,14,47,6,21,11,141,70,32,41,36,123,21,1368,34,23,31,48,24,17,19,34,27,53,68,21,5,5,5,6,8,16,11,21,42,8,15,30,18,11,8,350,17,17,18,17,17,4,15,44,17,19,15,104,1,21,14,5,1,3,2,13,2,19,3,4,23,4,4,18,1,3,,,3,5,3,48,149,10,61,5,17,6,2,4,9,15,13,4,7,17,1,43,5,2,5,18,2,1,3,46,6,30,30,7,10,1,25,,87,4,7,6,104,28,13,9,3,46,25,42,10,8,12,10,5,27,72,8,65,57,62,30,5,8,6,44,6,58,3,70,14,66,87,113,70,58,46
2020-10-08,45,180,1,7,1,5,26,11,2,20,9,9,14,26,15,26,123,73,14,109,15,33,10,49,101,208,6,24,8,58,6,24,6,58,3,49,5,16,11,15,9,63,29,19,22,12,22,21,12,92,1,229,13,23,15,62,53,35,96,14,6,17,16,49,6,24,13,150,79,32,41,41,125,22,1442,36,25,31,51,24,18,19,34,30,58,79,21,5,5,5,6,8,16,14,21,43,8,15,30,18,11,9,360,17,17,19,18,17,4,15,46,17,20,20,109,1,22,14,5,1,3,2,13,2,19,4,5,29,4,4,18,1,3,,,3,6,3,49,152,11,61,5,17,6,2,4,10,16,13,4,7,18,1,45,5,2,5,18,2,1,4,47,7,33,30,7,10,1,25,,87,4,9,6,111,28,15,10,3,49,27,47,10,8,12,10,5,27,75,8,65,57,64,31,6,9,7,47,8,61,3,70,14,68,90,115,70,61,49
2020-10-09,47,184,1,7,2,7,27,13,2,21,9,9,14,26,15,26,123,75,14,109,15,34,11,54,105,208,6,24,9,62,6,25,6,63,6,54,5,17,11,17,9,65,32,21,22,12,24,23,13,99,1,244,13,23,17,66,58,41,109,14,6,17,17,51,6,24,15,169,83,33,43,46,136,22,1511,37,30,31,53,28,20,21,36,30,66,80,22,5,5,5,7,8,16,14,23,44,9,15,30,21,13,9,378,17,17,19,19,17,4,16,47,17,22,21,115,1,26,14,5,1,3,2,15,2,20,4,5,32,4,4,18,1,3,,,3,6,3,49,154,12,61,5,18,8,2,4,10,18,14,4,7,18,1,45,5,2,5,21,2,1,5,47,7,35,30,7,11,1,25,,87,4,9,7,119,31,16,12,4,52,28,48,10,9,12,11,5,28,75,8,67,57,66,32,6,10,7,51,10,63,3,75,14,72,93,116,75,62,52
2020-10-10,47,186,2,7,2,7,29,13,2,21,9,9,14,26,15,27,126,79,14,113,15,36,11,56,111,207,6,24,9,63,6,25,7,63,10,85,5,17,11,17,10,66,32,21,26,14,29,24,13,106,1,262,14,25,19,74,62,41,130,19,8,17,18,54,6,25,17,178,94,33,43,49,140,26,1579,37,35,32,55,28,21,21,36,31,75,88,24,5,5,5,7,8,16,15,25,47,10,15,32,22,15,9,382,17,17,19,19,17,4,16,49,17,23,21,117,2,29,14,5,1,3,2,15,2,21,4,5,36,4,4,18,1,3,,1,3,6,3,49,156,11,66,6,19,8,3,4,11,22,15,5,7,18,1,48,6,2,11,30,2,1,5,51,7,37,32,8,13,1,25,,87,4,10,7,125,32,16,11,4,53,29,49,10,9,12,11,5,28,76,8,68,58,68,34,6,11,8,55,11,67,3,76,14,74,99,116,78,66,58
2020-10-11,48,189,2,7,2,7,32,13,2,21,9,9,14,26,15,27,126,80,14,115,15,36,11,56,111,207,6,25,10,63,6,25,7,64,10,90,5,17,11,17,10,66,32,21,27,14,29,24,13,107,1,270,15,26,19,74,63,41,132,19,9,17,19,54,7,25,17,181,99,33,43,53,141,26,1613,37,37,32,56,28,21,21,36,31,76,94,24,5,5,5,7,8,16,15,28,50,11,15,32,24,16,9,391,18,18,21,19,17,4,19,51,17,23,24,117,2,31,14,5,1,3,2,15,2,23,4,5,36,4,4,18,1,3,,1,3,6,3,49,156,11,68,6,19,8,4,4,11,22,15,5,7,18,2,48,6,2,11,31,2,1,5,52,7,37,33,8,13,1,28,,88,4,10,8,127,32,17,11,4,53,32,50,10,10,13,11,5,28,76,8,68,59,73,35,7,11,8,57,11,68,3,79,14,74,103,116,82,66,58
