,datum,WWTP,Statistična_regija,Različica.virusa,Delež.različice
3030,2023-04-03,CČN_Ljubljana,Osrednjeslovenska,BA.5* [Omicron (BA.5.X)],0.0407551399741565
3031,2023-04-03,CČN_Postojna,Primorsko-notranjska,BA.2.75* [Omicron (BA.2.75.X)],0.0276196006536841
3032,2023-04-04,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,BA.2.75* [Omicron (BA.2.75.X)],0.1579879963857153
3033,2023-04-03,CČN_Murska_Sobota,Pomurska,BA.5* [Omicron (BA.5.X)],0.169381356977929
3034,2023-04-04,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB.1.5* [Omicron (XBB.1.5.X)],0.150598969984552
3035,2023-04-04,CČN_Trbovlje,Zasavska,BA.2.75* [Omicron (BA.2.75.X)],0.0144927999993028
3036,2023-04-03,ČN_Domžale_Kamnik,Osrednjeslovenska,BA.5* [Omicron (BA.5.X)],0.0054187699920941
3037,2023-04-03,ČN_Kranj,Gorenjska,BA.2.75* [Omicron (BA.2.75.X)],0.0504390002653434
3038,2023-04-03,ČN_Nova_Gorica,Goriška,Other,0.0421868200536902
3039,2023-04-03,ČN_Maribor,Podravska,BA.5* [Omicron (BA.5.X)],0.0237040964791926
3040,2023-04-04,OČN_Šaleške doline,Savinjska,BA.5* [Omicron (BA.5.X)],0.170329000850586
3041,2023-04-03,ČN_Koper,Obalno-kraška,BA.5* [Omicron (BA.5.X)],0.0147185200144716
3042,2023-12-05,CČN_Slovenj_Gradec,Koroška,XBB* (XBB.X),0.1216042570416075
3043,2023-12-04,CČN_Murska_Sobota,Pomurska,XBB.1.16* [Omicron (XBB.1.16.X)],0.1543619999844629
3044,2023-12-04,ČN_Domžale_Kamnik,Osrednjeslovenska,XBB.1.16* [Omicron (XBB.1.16.X)],0.1460059999919767
3045,2023-12-05,CČN_Postojna,Primorsko-notranjska,XBB.1.5* [Omicron (XBB.1.5.X)],0.149554000630572
3046,2023-12-04,ČN_Kranj,Gorenjska,Omicron,0.2142540000624288
3047,2023-12-04,ČN_Maribor,Podravska,XBB.1.5* [Omicron (XBB.1.5.X)],0.0927406000059781
3048,2023-12-05,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,XBB.1.16* [Omicron (XBB.1.16.X)],0.020120700000613
3049,2023-12-05,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB.2.3* [Omicron (XBB.2.3.X)],0.1067965000015945
3050,2023-12-05,CČN_Zagorje,Zasavska,XBB* (XBB.X),0.0729123785176481
3051,2023-12-04,ČN_Nova_Gorica,Goriška,XBB.1.16* [Omicron (XBB.1.16.X)],0.1762709527750195
3052,2023-12-05,CČN_Trbovlje,Zasavska,Omicron,0.1039699999997934
3053,2023-12-05,ČN_Celje,Savinjska,XBB.1.16* [Omicron (XBB.1.16.X)],0.1701389876839623
3054,2023-12-04,CČN_Ljubljana,Osrednjeslovenska,XBB.1.16* [Omicron (XBB.1.16.X)],0.1868449882748379
3055,2023-12-05,OČN_Šaleške doline,Savinjska,XBB.1.16* [Omicron (XBB.1.16.X)],0.1574679499965943
3056,2023-12-05,CČN_Brežice,Posavska,XBB.1.9* [Omicron (XBB.1.9.X)],0.2692982896894816
3057,2023-12-05,ČN_Koper,Obalno-kraška,XBB.1.5* [Omicron (XBB.1.5.X)],0.1912613007641196
3058,2023-12-12,CČN_Zagorje,Zasavska,EG.5* [Omicron (EG.5.X)],0.1904759897143361
3059,2023-12-11,ČN_Kranj,Gorenjska,XBB.2.3* (XBB.2.3X),0.0942028819446447
3060,2023-12-11,CČN_Ljubljana,Osrednjeslovenska,EG.5* [Omicron (EG.5.X)],0.1965040618834817
3061,2023-12-12,ČN_Koper,Obalno-kraška,XBB.1.5* [Omicron (XBB.1.5.X)],0.1118828611989615
3062,2023-12-12,ČN_Novo_mesto,Jugovzhodna Slovenija,EG.5* [Omicron (EG.5.X)],0.1839999999457406
3063,2023-12-12,CČN_Slovenj_Gradec,Koroška,BA.2.86* (BA.2.86X),0.1181559999980721
3064,2023-12-11,CČN_Murska_Sobota,Pomurska,XBB.1.5* [Omicron (XBB.1.5.X)],0.1065264397922291
3065,2023-12-12,ČN_Celje,Savinjska,BA.2.86* (BA.2.86X),0.1161989760026828
3066,2023-12-12,CČN_Postojna,Primorsko-notranjska,BA.2.86* (BA.2.86X),0.185168069035631
3067,2023-12-12,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,XBB* (XBB.X),0.1198125692548362
3068,2023-12-11,ČN_Maribor,Podravska,XBB.1.5* [Omicron (XBB.1.5.X)],0.1606557392405395
3069,2023-12-11,ČN_Nova_Gorica,Goriška,XBB.1.5* [Omicron (XBB.1.5.X)],0.1357603100644517
3070,2023-12-12,CČN_Trbovlje,Zasavska,XBB.2.3* (XBB.2.3X),0.1271165891167356
3071,2023-12-12,CČN_Brežice,Posavska,XBB.1.5* [Omicron (XBB.1.5.X)],0.1200190687826705
3072,2023-12-19,ČN_Celje,Savinjska,XBB* (XBB.X),0.1371429970132119
3073,2023-12-18,ČN_Maribor,Podravska,EG.5* [Omicron (EG.5.X)],0.1538459888610384
3074,2023-12-18,ČN_Kranj,Gorenjska,XBB.1.5* [Omicron (XBB.1.5.X)],0.0957592724494736
3075,2023-12-19,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,EG.5* [Omicron (EG.5.X)],0.195184292380788
3076,2023-12-18,ČN_Domžale_Kamnik,Osrednjeslovenska,XBB.2.3* (XBB.2.3X),0.0845069991699681
3077,2023-12-19,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB.2.3* (XBB.2.3X),0.1627909631931737
3078,2023-12-19,CČN_Brežice,Posavska,XBB* (XBB.X),0.0773989772999807
3079,2023-12-19,CČN_Trbovlje,Zasavska,XBB.2.3* (XBB.2.3X),0.1364933443149769
3080,2023-12-18,CČN_Ljubljana,Osrednjeslovenska,XBB.2.3* (XBB.2.3X),0.1205859911383403
3081,2023-12-19,CČN_Zagorje,Zasavska,BA.2.86* (BA.2.86X),0.2359549996177088
3082,2023-12-19,OČN_Šaleške doline,Savinjska,XBB.1.5* [Omicron (XBB.1.5.X)],0.195580850105418
3083,2023-12-19,CČN_Slovenj_Gradec,Koroška,XBB.1.5* [Omicron (XBB.1.5.X)],0.1218959999301998
3084,2023-11-28,OČN_Šaleške doline,Savinjska,XBB* (XBB.X),0.1450560297695607
3085,2023-11-27,ČN_Nova_Gorica,Goriška,XBB.1.16* [Omicron (XBB.1.16.X)],0.1585369993224755
3086,2023-11-28,CČN_Zagorje,Zasavska,XBB.1.16* [Omicron (XBB.1.16.X)],0.0303029981938469
3087,2023-11-28,CČN_Postojna,Primorsko-notranjska,Omicron,0.1000000136148448
3088,2023-11-27,ČN_Domžale_Kamnik,Osrednjeslovenska,Omicron,0.1612899905545986
3089,2023-11-27,ČN_Maribor,Podravska,Omicron,0.1578946994603539
3090,2023-11-27,CČN_Ljubljana,Osrednjeslovenska,XBB* (XBB.X),0.1434884040813839
3091,2023-11-28,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,XBB.2.3* [Omicron (XBB.2.3.X)],0.1249999987402292
3092,2023-11-28,CČN_Trbovlje,Zasavska,Omicron,0.1016949982123677
3093,2023-11-28,CČN_Slovenj_Gradec,Koroška,XBB.1.9* [Omicron (XBB.1.9.X)],0.21981401950019
3094,2023-11-28,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB.2.3* [Omicron (XBB.2.3.X)],0.1703137984899483
3095,2023-11-27,ČN_Kranj,Gorenjska,XBB.1.5* [Omicron (XBB.1.5.X)],0.1259272709584519
3096,2024-12-16,ČN_Maribor,Podravska,Omicron,0.1718349987543736
3097,2024-12-24,CČN_Postojna,Primorsko-notranjska,BA.2.86* (BA.2.86.X),0.0189715728620602
3098,2024-12-24,CČN_Brežice,Posavska,BA.2.86* (BA.2.86.X),0.3322081656898185
3099,2024-12-17,CČN_Zagorje,Zasavska,KP.2* (KP.2.X),0.0015227810686737
3100,2024-12-23,ČN_Domžale_Kamnik,Osrednjeslovenska,JN.1.18* (JN.1.18.X),0.0503661599733326
3101,2024-12-17,CČN_Trbovlje,Zasavska,BA.2.86* (BA.2.86.X),0.0078541831398473
3102,2024-12-24,CČN_Slovenj_Gradec,Koroška,BA.2.86* (BA.2.86.X),0.0026385181805236
3103,2024-12-24,ČN_Koper,Obalno-kraška,JN.1.18* (JN.1.18.X),0.0044444389864046
3104,2024-12-24,CČN_Zagorje,Zasavska,BA.2.86* (BA.2.86.X),0.0562693472995191
3105,2024-12-17,ČN_Koper,Obalno-kraška,BA.2.86* (BA.2.86.X),0.0016349975752511
3106,2024-12-24,CČN_Trbovlje,Zasavska,JN.1.18* (JN.1.18.X),0.0142857015980593
3107,2024-12-17,CČN_Brežice,Posavska,BA.2.86* (BA.2.86.X),0.0034305582360635
3108,2024-12-17,CČN_Postojna,Primorsko-notranjska,KP.2* (KP.2.X),0.0024448738185578
3109,2024-12-24,OČN_Šaleške doline,Savinjska,Other,0.0014184356861195
3110,2024-12-17,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,JN.1.7* (JN.1.7.X),0.0029940081809898
3111,2024-12-17,OČN_Šaleške doline,Savinjska,Other,0.0052999877398023
3112,2024-12-17,CČN_Slovenj_Gradec,Koroška,Other,0.0046078182439366
3113,2024-06-27,CČN_Slovenj_Gradec,Koroška,KP.2* (KP.2.X),0.0030302964681689
3114,2024-06-27,OČN_Šaleške doline,Savinjska,Other,0.0022841125307499
3115,2024-06-27,CČN_Zagorje,Zasavska,KP.2* (KP.2.X),0.004062818173485
3116,2024-06-27,CČN_Trbovlje,Zasavska,KP.3* (KP.3.X),0.012903193195403
3117,2024-06-27,ČN_Celje,Savinjska,KP.2* (KP.2.X),0.1208015584580348
3118,2024-06-26,ČN_Nova_Gorica,Goriška,KP.2* (KP.2.X),0.0052317491927574
3119,2024-06-24,ČN_Domžale_Kamnik,Osrednjeslovenska,KP.2* (KP.2.X),0.0140481395547657
3120,2024-06-24,ČN_Kranj,Gorenjska,KP.3* (KP.3.X),0.0230946981423991
3121,2024-06-24,CČN_Ljubljana,Osrednjeslovenska,Other,0.0014430011924959
3122,2024-06-18,OČN_Šaleške doline,Savinjska,KP.2* (KP.2.X),0.0051263498098023
3123,2024-06-18,CČN_Zagorje,Zasavska,KP.3* (KP.3.X),0.0504808011957403
3124,2024-06-18,CČN_Postojna,Primorsko-notranjska,JN.1.18* (JN.1.18.X),0.2080184135518752
3125,2024-06-17,ČN_Nova_Gorica,Goriška,KP.2* (KP.2.X),0.0080823098805003
3126,2024-06-17,CČN_Murska_Sobota,Pomurska,KP.3* (KP.3.X),0.0164018501545978
3127,2024-06-17,ČN_Domžale_Kamnik,Osrednjeslovenska,KP.2* (KP.2.X),0.0018761678020228
3128,2024-06-17,ČN_Kranj,Gorenjska,KP.3* (KP.3.X),0.124821270876135
3129,2024-06-17,CČN_Ljubljana,Osrednjeslovenska,KP.3* (KP.3.X),0.0032362542233126
3130,2024-09-24,OČN_Šaleške doline,Savinjska,JN.1.18* (JN.1.18.X),0.0588234987323413
3131,2024-09-30,ČN_Domžale_Kamnik,Osrednjeslovenska,KP.2* (KP.2.X),0.0612483311848919
3132,2024-09-24,CČN_Slovenj_Gradec,Koroška,Omicron,0.0857143006684331
3133,2024-09-24,CČN_Postojna,Primorsko-notranjska,BA.2.86* (BA.2.86.X),0.0574004065526892
3134,2024-09-30,ČN_Kranj,Gorenjska,KP.2* (KP.2.X),0.0448144165964911
3135,2024-10-01,CČN_Zagorje,Zasavska,BA.2.86* (BA.2.86.X),0.0352810367853408
3136,2024-10-01,OČN_Šaleške doline,Savinjska,BA.2.86* (BA.2.86.X),0.1107330018060299
3137,2024-10-01,ČN_Celje,Savinjska,KP.2* (KP.2.X),0.0821918096465866
3138,2024-09-30,CČN_Ljubljana,Osrednjeslovenska,JN.1.18* (JN.1.18.X),0.0630656987739881
3139,2024-09-24,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,KP.3* (KP.3.X),0.1105020238298877
3140,2024-10-01,CČN_Slovenj_Gradec,Koroška,KP.2* (KP.2.X),0.0405727996344123
3141,2024-10-01,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,Omicron,0.0842696998650545
3142,2024-09-23,ČN_Kranj,Gorenjska,Omicron,0.0454544991695393
3143,2024-09-24,CČN_Zagorje,Zasavska,KP.2* (KP.2.X),0.1102161054285759
3144,2024-10-01,CČN_Murska_Sobota,Pomurska,BA.2.86* (BA.2.86.X),0.2462966916729379
3145,2024-10-01,CČN_Brežice,Posavska,Omicron,0.0727273000509578
3146,2024-09-23,ČN_Maribor,Podravska,Omicron,0.0586538088462674
3147,2024-03-05,ČN_Nova_Gorica,Goriška,Omicron,0.0033389999987726
3148,2024-03-05,ČN_Koper,Obalno-kraška,XBB* (XBB.X),0.1645800599490446
3149,2024-03-05,CČN_Slovenj_Gradec,Koroška,XBB* (XBB.X),0.0339459596564655
3150,2024-03-04,CČN_Murska_Sobota,Pomurska,Omicron,0.0178799699718326
3151,2024-03-04,ČN_Kranj,Gorenjska,Other,0.0017299999830511
3152,2024-03-05,CČN_Postojna,Primorsko-notranjska,EG.5* [Omicron (EG.5.X)],0.077383579992101
3153,2024-03-04,CČN_Ljubljana,Osrednjeslovenska,Omicron,0.0072558299986812
3154,2024-03-04,ČN_Domžale_Kamnik,Osrednjeslovenska,Omicron,0.0059157499846211
3155,2024-03-05,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB.1.9.2* [Omicron (XBB.1.9.2.X)],0.0058113011067492
3156,2024-03-05,CČN_Trbovlje,Zasavska,Other,0.0063720000215123
3157,2024-03-05,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,EG.5* [Omicron (EG.5.X)],0.0014064700565989
3158,2024-03-05,OČN_Šaleške doline,Savinjska,XBB* (XBB.X),0.0088072800329038
3159,2024-07-30,CČN_Postojna,Primorsko-notranjska,BA.2.86* (BA.2.86.X),0.0425066432289752
3160,2024-07-30,ČN_Koper,Obalno-kraška,KP.3* (KP.3.X),0.0322581961841024
3161,2024-08-05,ČN_Maribor,Podravska,BA.2.86* (BA.2.86.X),0.2087603844135158
3162,2024-08-06,ČN_Koper,Obalno-kraška,Other,0.0079548303908644
3163,2024-08-06,ČN_Domžale_Kamnik,Osrednjeslovenska,Omicron,0.0042553202053467
3164,2024-08-06,CČN_Trbovlje,Zasavska,KP.2* (KP.2.X),0.0256409993471674
3165,2024-08-06,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,BA.2.86* (BA.2.86.X),0.2376864190630752
3166,2024-08-06,OČN_Šaleške doline,Savinjska,Omicron,0.0879330013962657
3167,2024-08-06,ČN_Celje,Savinjska,BA.2.86* (BA.2.86.X),0.1531029883088924
3168,2024-08-06,ČN_Kranj,Gorenjska,KP.2* (KP.2.X),0.0682730867084452
3169,2024-07-30,CČN_Slovenj_Gradec,Koroška,BA.2.86* (BA.2.86.X),0.0026189457749625
3170,2024-07-29,ČN_Domžale_Kamnik,Osrednjeslovenska,KP.2* (KP.2.X),0.0943277043418326
3171,2024-07-29,ČN_Nova_Gorica,Goriška,KP.2* (KP.2.X),0.0042435295772876
3172,2024-08-05,CČN_Murska_Sobota,Pomurska,BA.2.86* (BA.2.86.X),0.1856989912003736
3173,2024-08-06,CČN_Ljubljana,Osrednjeslovenska,KP.2* (KP.2.X),0.0336609647598649
3174,2024-07-29,ČN_Maribor,Podravska,Other,0.0039682254714965
3175,2024-07-29,CČN_Ljubljana,Osrednjeslovenska,KP.2* (KP.2.X),0.0104211098908808
3176,2024-08-06,CČN_Slovenj_Gradec,Koroška,BA.2.86* (BA.2.86.X),0.0108109997615448
3177,2024-07-30,CČN_Brežice,Posavska,KP.2* (KP.2.X),0.0534192643399264
3178,2024-07-30,CČN_Zagorje,Zasavska,KP.2* (KP.2.X),0.0917320902480109
3179,2024-08-05,ČN_Nova_Gorica,Goriška,KP.2* (KP.2.X),0.0758294002938931
3180,2024-07-30,CČN_Trbovlje,Zasavska,KP.2* (KP.2.X),0.0809224399466861
3181,2024-07-29,CČN_Murska_Sobota,Pomurska,KP.3* (KP.3.X),0.006249999924897
3182,2024-07-30,OČN_Šaleške doline,Savinjska,BA.2.86* (BA.2.86.X),0.0305140623804836
3183,2024-08-06,CČN_Brežice,Posavska,Other,0.0059320600764727
3184,2024-08-06,CČN_Zagorje,Zasavska,BA.2.86* (BA.2.86.X),0.0197589996115973
3185,2024-07-29,ČN_Kranj,Gorenjska,KP.2* (KP.2.X),0.14233599716868
3186,2024-01-04,CČN_Brežice,Posavska,Other,0.1338819984865051
3187,2024-01-03,ČN_Domžale_Kamnik,Osrednjeslovenska,XBB* (XBB.X),0.041546059990395
3188,2024-01-03,ČN_Kranj,Gorenjska,XBB.1.16* [Omicron (XBB.1.16.X)],0.0922781598265311
3189,2024-01-04,CČN_Slovenj_Gradec,Koroška,XBB* (XBB.X),0.1758978400312543
3190,2024-01-03,CČN_Ljubljana,Osrednjeslovenska,XBB* (XBB.X),0.1412527999190309
3191,2024-01-04,OČN_Šaleške doline,Savinjska,EG.5* [Omicron (EG.5.X)],0.0416310499913597
3192,2024-01-03,ČN_Maribor,Podravska,Omicron,0.0181924099488364
3193,2024-01-04,CČN_Trbovlje,Zasavska,EG.5* [Omicron (EG.5.X)],0.120504010028571
3194,2024-01-04,CČN_Zagorje,Zasavska,XBB* (XBB.X),0.1697072399969383
3195,2024-01-03,CČN_Murska_Sobota,Pomurska,XBB* (XBB.X),0.0989609299981308
3196,2024-01-04,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,EG.5* [Omicron (EG.5.X)],0.1616705100915735
3197,2024-01-04,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB.2.3* (XBB.2.3X),0.0942028999240127
3198,2024-01-04,ČN_Celje,Savinjska,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.1762656096477814
3199,2024-01-04,CČN_Postojna,Primorsko-notranjska,XBB* (XBB.X),0.0790221190432522
3200,2024-01-03,ČN_Nova_Gorica,Goriška,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.0879223499976906
3201,2024-01-04,ČN_Koper,Obalno-kraška,EG.5* [Omicron (EG.5.X)],0.0594994998859104
3202,2024-07-09,ČN_Nova_Gorica,Goriška,JN.1.18* (JN.1.18.X),0.0178564058909662
3203,2024-07-02,ČN_Celje,Savinjska,KP.2* (KP.2.X),0.0115384999191024
3204,2024-07-09,CČN_Slovenj_Gradec,Koroška,KP.2* (KP.2.X),0.0222221999982281
3205,2024-07-08,CČN_Murska_Sobota,Pomurska,KP.3* (KP.3.X),0.1173168674145913
3206,2024-07-08,ČN_Maribor,Podravska,Other,0.0046949929509255
3207,2024-07-09,CČN_Trbovlje,Zasavska,Other,0.0071356280860422
3208,2024-07-02,CČN_Slovenj_Gradec,Koroška,JN.1.18* (JN.1.18.X),0.0511887372056958
3209,2024-07-02,OČN_Šaleške doline,Savinjska,KP.2* (KP.2.X),0.0067974199584679
3210,2024-07-01,ČN_Domžale_Kamnik,Osrednjeslovenska,KP.3* (KP.3.X),0.011487071930302
3211,2024-07-08,ČN_Kranj,Gorenjska,BA.2.86* (BA.2.86.X),0.223304954544826
3212,2024-07-09,CČN_Zagorje,Zasavska,KP.2* (KP.2.X),0.2297490208333182
3213,2024-07-02,CČN_Zagorje,Zasavska,BA.2.86* (BA.2.86.X),0.002899001779229
3214,2024-07-09,CČN_Postojna,Primorsko-notranjska,BA.2.86* (BA.2.86.X),0.0307136188834758
3215,2024-07-08,ČN_Domžale_Kamnik,Osrednjeslovenska,KP.2* (KP.2.X),0.0346153940482395
3216,2024-07-09,ČN_Koper,Obalno-kraška,KP.2* (KP.2.X),0.0064935096727306
3217,2024-07-09,OČN_Šaleške doline,Savinjska,BA.2.86* (BA.2.86.X),0.1324493149120317
3218,2024-07-01,ČN_Kranj,Gorenjska,Other,0.0027320459836942
3219,2024-07-01,CČN_Murska_Sobota,Pomurska,JN.1.18* (JN.1.18.X),0.0683497105772889
3220,2024-01-09,CČN_Slovenj_Gradec,Koroška,XBB.1.5* [Omicron (XBB.1.5.X)],0.1999999983885184
3221,2024-01-08,ČN_Domžale_Kamnik,Osrednjeslovenska,XBB* (XBB.X),0.069495355163523
3222,2024-01-09,CČN_Postojna,Primorsko-notranjska,EG.5* [Omicron (EG.5.X)],0.2749999928914651
3223,2024-01-09,OČN_Šaleške doline,Savinjska,EG.5* [Omicron (EG.5.X)],0.2545447827073566
3224,2024-01-09,CČN_Brežice,Posavska,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.2150200600494696
3225,2024-01-09,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB.2.3* (XBB.2.3X),0.0260029999622427
3226,2024-01-09,ČN_Celje,Savinjska,XBB* (XBB.X),0.11459214477503
3227,2024-01-08,ČN_Kranj,Gorenjska,XBB.1.9.2* [Omicron (XBB.1.9.2.X)],0.0538275016279396
3228,2024-01-08,CČN_Ljubljana,Osrednjeslovenska,XBB.2.3* (XBB.2.3X),0.080303999904708
3229,2024-01-09,CČN_Zagorje,Zasavska,XBB.2.3* (XBB.2.3X),0.0162185801237402
3230,2024-01-09,ČN_Koper,Obalno-kraška,XBB.2.3* (XBB.2.3X),0.031107950002959
3231,2024-01-08,CČN_Murska_Sobota,Pomurska,Other,0.1578949993921694
3232,2024-01-09,CČN_Trbovlje,Zasavska,XBB* (XBB.X),0.1873797000283709
3233,2024-01-08,ČN_Maribor,Podravska,XBB* (XBB.X),0.0424010999040367
3234,2024-01-09,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,EG.5* [Omicron (EG.5.X)],0.0483979999984615
3235,2024-01-09,ČN_Nova_Gorica,Goriška,XBB* (XBB.X),0.0645547999951555
3236,2024-12-09,ČN_Nova_Gorica,Goriška,BA.2.86* (BA.2.86.X),0.0194804028880093
3237,2024-12-09,CČN_Murska_Sobota,Pomurska,BA.2.86* (BA.2.86.X),0.0891279807356607
3238,2024-12-02,ČN_Domžale_Kamnik,Osrednjeslovenska,BA.2.86* (BA.2.86.X),0.069162279790683
3239,2024-12-03,CČN_Slovenj_Gradec,Koroška,BA.2.86* (BA.2.86.X),0.0098039964172119
3240,2024-12-10,ČN_Novo_mesto,Jugovzhodna Slovenija,KP.2* (KP.2.X),0.1268187547762279
3241,2024-12-03,OČN_Šaleške doline,Savinjska,Omicron,0.0588235001426508
3242,2024-12-03,CČN_Brežice,Posavska,BA.2.86* (BA.2.86.X),0.0425530171722118
3243,2024-12-02,ČN_Kranj,Gorenjska,KP.2* (KP.2.X),0.024946012658578
3244,2024-11-11,ČN_Kranj,Gorenjska,Omicron,0.0179379844027811
3245,2024-11-12,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,JN.1.18* (JN.1.18.X),0.0191841405367909
3246,2024-11-04,ČN_Kranj,Gorenjska,Other,0.0062889963101971
3247,2024-11-12,ČN_Novo_mesto,Jugovzhodna Slovenija,KP.2* (KP.2.X),0.1428569999515022
3248,2024-11-11,CČN_Ljubljana,Osrednjeslovenska,JN.1.18* (JN.1.18.X),0.0336510032295221
3249,2024-11-12,ČN_Celje,Savinjska,BA.2.86* (BA.2.86.X),0.2898689896592932
3250,2024-03-12,CČN_Murska_Sobota,Pomurska,BA.2.86* (BA.2.86X),0.1836727274335771
3251,2024-03-12,ČN_Nova_Gorica,Goriška,EG.5* [Omicron (EG.5.X)],0.1089373806259844
3252,2024-03-13,CČN_Slovenj_Gradec,Koroška,XBB* (XBB.X),0.0375792603710445
3253,2024-03-12,ČN_Kranj,Gorenjska,XBB.1.5* [Omicron (XBB.1.5.X)],0.003571430000038
3254,2024-03-13,ČN_Celje,Savinjska,Other,0.2661499648320854
3255,2024-03-12,ČN_Domžale_Kamnik,Osrednjeslovenska,XBB* (XBB.X),0.0758890486222257
3256,2024-01-15,ČN_Kranj,Gorenjska,EG.5* [Omicron (EG.5.X)],0.0616807997483874
3257,2024-01-16,ČN_Koper,Obalno-kraška,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.04506534992104
3258,2024-01-15,CČN_Murska_Sobota,Pomurska,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.0215997598474093
3259,2024-01-16,ČN_Celje,Savinjska,XBB* (XBB.X),0.1999155513066584
3260,2024-01-16,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB.2.3* (XBB.2.3X),0.0946677901140776
3261,2024-01-16,CČN_Postojna,Primorsko-notranjska,XBB* (XBB.X),0.0902260000003637
3262,2024-01-16,CČN_Slovenj_Gradec,Koroška,XBB.2.3* (XBB.2.3X),0.0680410005849774
3263,2024-01-15,ČN_Nova_Gorica,Goriška,XBB.1.9.2* [Omicron (XBB.1.9.2.X)],0.0381583397531429
3264,2024-01-15,ČN_Maribor,Podravska,XBB* (XBB.X),0.0598839800037309
3265,2024-01-15,CČN_Ljubljana,Osrednjeslovenska,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.0702304300030141
3266,2024-01-16,OČN_Šaleške doline,Savinjska,XBB* (XBB.X),0.0622986779206539
3267,2024-01-16,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,XBB.1.5* [Omicron (XBB.1.5.X)],0.0262695696931336
3268,2024-01-16,CČN_Brežice,Posavska,XBB.2.3* (XBB.2.3X),0.1352224799456594
3269,2024-01-16,CČN_Trbovlje,Zasavska,XBB.2.3* (XBB.2.3X),0.0821925390102834
3270,2024-01-16,CČN_Zagorje,Zasavska,XBB.2.3* (XBB.2.3X),0.1900396798742568
3271,2024-01-15,ČN_Domžale_Kamnik,Osrednjeslovenska,Other,0.0785030011156981
3272,2024-07-23,CČN_Trbovlje,Zasavska,BA.2.86* (BA.2.86.X),0.0178455607036812
3273,2024-07-16,CČN_Trbovlje,Zasavska,BA.2.86* (BA.2.86.X),0.1719924630429596
3274,2024-07-15,ČN_Domžale_Kamnik,Osrednjeslovenska,KP.2* (KP.2.X),0.0757242535934704
3275,2024-07-16,ČN_Nova_Gorica,Goriška,KP.2* (KP.2.X),0.1114696590268449
3276,2024-07-16,CČN_Postojna,Primorsko-notranjska,KP.2* (KP.2.X),0.2275566786736097
3277,2024-07-23,CČN_Zagorje,Zasavska,BA.2.86* (BA.2.86.X),0.0164971095247706
3278,2024-07-16,CČN_Slovenj_Gradec,Koroška,BA.2.86* (BA.2.86.X),0.1197262041030537
3279,2024-07-23,ČN_Celje,Savinjska,BA.2.86* (BA.2.86.X),0.0294415412621777
3280,2024-07-22,ČN_Maribor,Podravska,BA.2.86* (BA.2.86.X),0.1087539984259767
3281,2024-07-15,ČN_Kranj,Gorenjska,BA.2.86* (BA.2.86.X),0.1660346613121463
3282,2024-07-22,ČN_Domžale_Kamnik,Osrednjeslovenska,KP.2* (KP.2.X),0.0343771289276744
3283,2024-07-23,ČN_Novo_mesto,Jugovzhodna Slovenija,KP.2* (KP.2.X),0.0159453278354261
3284,2024-07-23,OČN_Šaleške doline,Savinjska,KP.2* (KP.2.X),0.0780129849393428
3285,2024-07-15,CČN_Ljubljana,Osrednjeslovenska,BA.2.86* (BA.2.86.X),0.2332313300830389
3286,2024-07-22,ČN_Kranj,Gorenjska,KP.2* (KP.2.X),0.0101616639099469
3287,2024-07-16,ČN_Koper,Obalno-kraška,JN.1.18* (JN.1.18.X),0.0255750213616026
3288,2024-07-15,ČN_Maribor,Podravska,KP.2* (KP.2.X),0.1364996297391356
3289,2024-07-22,CČN_Ljubljana,Osrednjeslovenska,KP.2* (KP.2.X),0.2911161479905122
3290,2024-07-22,ČN_Nova_Gorica,Goriška,BA.2.86* (BA.2.86.X),0.227749397991049
3291,2024-07-16,ČN_Celje,Savinjska,JN.1.18* (JN.1.18.X),0.0064253398368506
